reviewerName,Address,NameHotel,overallScore,reviewText
Nguyen T. T. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.2,"Không hẳn là không tốt. Phòng ổn, hồ bơi ổn, hơi nắng, ăn sáng cũng vừa phải so với giá. Tuy nhiên nhân viên lễ tân chưa được tốt lắm. Khi mình vào nhận phòng thì không nói với khách quá hai câu, giữ CMND của khách cũng không báo, mình phải hỏi lại thì mới giải thích, bạn nữ nhân viên check in cho mình không thân thiện, không thông báo ăn sáng, hồ bơi, trong lúc check in thì cười giỡn vang cả quầy.... cũng không nhờ người mang hành lí giúp dù mình xách đến 3 túi to. Chồng mình đến check in sau, cũng giữ CMND mà không thông báo, anh phải hỏi lại. Đến khi check out thì mất hơn 45p để tìm 2 CMND của vợ chồng mình. Dù các bạn lễ tân lúc check out cũng khá thân thiện nhưng mình nghĩ lễ tân ở đây cần được training kỹ hơn, cả về việc sắp xếp tài liệu, quy trình check in, giữ giấy tờ của khách và cả thái độ lịch thiệp hơn."
Duong Q. P. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"phòng cực kỳ sạch sẽ, ấm áp, cao cấp."
Long L. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.0,"Khách sạn cần cải thiện nghiệp vụ nhân viên lễ tân, thái độ lễ tân thiếu chuyên nghiệp và không hề thân thiện. Thay ngay quản lý ở quầy lễ tân."
Phuc T. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.1,"phòng khách sạn đẹp, trang thiết bị tốt, ăn sáng ngon, có bể bơi nữa"
Vo V. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Nhân viên nhiệt tình, ăn sáng ổn, chi diem tru phòng gym không mở máy lạnh và wifi chap chơn. 4 sao"
Vu T. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,5.7,Phục vụ quá tệ. Không bằng nhà nghỉ bình dân
Xuan Q. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.3,"Khách sạn nằm ngay bên đường nên khá ồn, Service không tốt, bánh mì có vết mốc, mà quản lý không có một lời giải thích. Sẽ không quay lại"
Son T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.0,"Lễ Tân cực tệ, nói chuyện với khách chả thấy niềm bở hay chủ động gì! Hành lí thì cứ tự mang, nhân viên hành lí đứng ngó cho vui... nói chung không xứng đáng với 5 sao"
Truong H. Y. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.8,"Phòng sạch sẽ , nhân viên nhiệt tình , đồ ăn tạm ổn"
Hong S. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.0,"Phòng nhỏ, vị trí không đẹp mà giá thì cao."
Le T. T. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.7,"Phòng có vẻ như bị lỗi, luôn phát ra tiếng động ở trên trần nhà"
Le N. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.0,chờ nhận phòng quá lâu..thái độ nhân viên chưa tốt
Hoang T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,Tuyệt vời trừ việc nước tắm không được nóng lắm
Le T. N. L. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.1,Lễ tân không hề chuyên nghiệp và có những thái độ không tôn trọng khách
Ninh T. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,10.0,"Kháchsạn chuẩn 5 sao, sạch đẹp, phòng rộng, nhân viên nhiệt tình."
Phung M. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.7,Phòng siêu đẹp luôn phục vụ bao tốt =))))
Pham T. T. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.7,Siêu đẹp.
Tran M. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,5.3,"khách sạn 5* luxury nhưng chỉ tương đương các khách sạn 4* hồ bơi nhỏ, không có cứu hộ quán bar không có nhân viên nhà hàng không hoạt động ăn sáng lèo tèo vài món, thức ăn nguội, thái độ nhân viên với khách rất tệ, mình lỡ tay làm đổ đồ ăn, phục vụ quản lý đều thấy, đi ngang nhìn rồi đi chỗ khác, mình phải tự lau chùi, dọn dẹp. Check out chờ đợi rất lâu dù thời điểm dịch vắng khách."
Le H. P. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,chỗ ở sạch sẽ rất ok.
Anh T. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,5.7,Thái độ phục vụ của nhân viên check in không chuẩn mưc!! Không đọc kĩ thông tin phòng khách đặt.
Phuong T. V. C. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,10.0,Phòng sạch sẽ tiện nghi. Buffet mùa dịch nhưng vẫn đầy đủ.
A T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Tất cả mọi thứ đều rất tốt, từ phòng ốc cho đến buffe. Điểm trừ là wifi tầng 7 và 703 nó tệ đến mức chả có dùng được gì, check email mà cũng không xong."
Thi P. A. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.0,"Lễ tân không chuyên nghiệp, chưa được đào tạo tốt."
Ngo V. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,Đạt chuẩn mọi thứ lần sau tôi ghé lại
Thi K. T. Q. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,"Nhân viên thân thiện, sạch sẽ, lịch sự. Rất thích lần sau sẽ quay lại"
Thi K. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Khách sạn đẹp, staff thân thiện chu đáo, phòng ngủ tiện nghi-view phố"
Thi T. T. L. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,"Phòng đẹp, dịch vụ tốt, nhân viên thân thiện. Rất hài lòng!"
Le T. T. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Khách sạn mới, rất đẹp, sạch sẽ, tiện nghi"
Ho X. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.5,"Phòng cách âm kém. Các bạn nhân viên ở nhà hàng (buffet sáng) tụm lại nói chuyện to tiếng. Đồ hết không lên mà chỉ tụ lại nói chuyện. Đồ ăn không đa dạng, không ngon. Nói chung: các cơ sở vật chất mình không để ý tới chỉ có thái độ phục vụ của các bạn ở nhà hàng làm mình phải đánh giá thấp dịch vụ ks. Duy nhất điều mình thích là thái độ phục vụ của các bạn bộ phận lễ tân và housekeeping rất chuyên nghiệp và siêu dễ thương"
Ha M. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,"khách sạn mới. tất cả nhân viên đều niềm nở, nhiệt tình với khách hàng từng tí một... vị trí cũng ổn... tầng thượng có ho boi tuy nhỏ nhưng có view khá đẹp..."
Duy D. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Khách sạn đẹp, mới, các bạn nhân viên cực kỳ thân thiện và hỗ trợ."
Manh D. N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,5.7,"dọn phòng sơ sài, bữa sáng rất tệ"
Dinh T. H. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,"Tôi đã có kì nghỉ vui vẻ, các nhân viên lịch sự, chu đáo, phòng ốc sạch sẽ, view thành phố đẹp, cách âm khá tốt."
Nora B. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.8,"Bằng cách nào đó chúng tôi được cấp một căn phòng lớn ở góc. Rất đẹp, rộng rãi, sạch sẽ. Cảm ơn bạn. Về thức ăn, thật không may, chúng tôi bị hạn chế bởi tôn giáo của mình, vì vậy chúng tôi không được tự do nếm thử tất cả các món ăn. Chỉ một số mặt hàng nhất định. Tất cả các món ăn trông ngon mặc dù."
Jenny N. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.1,Khách sạn tốt quanh Sân bay Tân Sơn Nhất. Thuận tiện đi bất cứ đâu.
Hans G. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.7,"Phòng tốt, nhân viên tốt, sạch sẽ tốt. Một ít hơn. Nhà tắm nằm giữa bồn tắm và sàn nhà là mối nguy hiểm cho các bậc cha mẹ như chúng tôi té ngã, tử vong, không có rèm tắm nên bùn lầy có thể trượt chân ngã chết. Gợi ý không nhất thiết phải đi mò, chỉ cần hạn chế khu vực tắm là dùng kính, cứ tắm thoải mái là được."
Gamer G. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.7,"Kỳ nghỉ tuyệt vời, thoải mái, bữa sáng tốt, khách sạn đẹp. Đặc biệt, Lisa-quầy lễ tân luôn đến và cố gắng giúp chúng tôi giải quyết vấn đề một cách nhanh chóng và chuyên nghiệp về đặt phòng của chúng tôi. Sau đó chúng tôi nhận phòng và ở lại 3 đêm, cô ấy giới thiệu và liên hệ với công ty tổ chức tour du lịch Mekong trọn ngày để chúng tôi trải nghiệm và tận hưởng khoảnh khắc tại đây khi lần đầu đến du lịch Hồ Chí Minh. Một lần nữa Cảm ơn cô Lisa-một cô gái rất dễ mến, người đã làm cho kỳ nghỉ của chúng tôi trở nên tuyệt vời và thú vị. Chúng tôi sẽ trở lại vào kỳ nghỉ tới."
Dinh C. P. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.1,Căn phòng là tốt. Dịch vụ là tốt.
Duc L. V. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,6.6,"Tôi đã đặt phòng Deluxe giường King với bồn tắm, nhưng họ cung cấp cho tôi phòng 2 giường đơn."
Anjali C. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,8.5,Tất cả mọi thứ hoàn hảo. Bữa sáng rất ngon. Phòng là siêu thoải mái.
Ly T. H. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,10.0,"Tôi đã có một khoảng thời gian tuyệt vời (4D3N) ở tại MTL Sài Gòn. Giá tốt, cơ sở vật chất tuyệt vời, dịch vụ tốt, bữa sáng ngon, vị trí tốt (mặc dù đến sân bay hoặc quận 1 rất nhanh. Giữ nó lên! Huy"
Nguyen H. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,"Tham quan tốt, nhân viên thân thiện, thoải mái đi công tác tốt với tôi"
Danh D. ,Hồ Chí Minh,Ruby Saigon Hotel,8.5,"Ở 3 đêm, đến hết đêm thứ 2 mới chịu thay ga gói và chăn."
Giap T. L. ,Hồ Chí Minh,Ruby Saigon Hotel,6.2,"Vị trí tốt, nhưng không có chỗ gửi xe ô tô trong khi book trên Traveloka thì nói có Parking, phòng thì bé xíu, không có cửa sổ, mùi hôi phân gián (không như mô tả khi book phòng)"
Ngo V. V. ,Hồ Chí Minh,Ruby Saigon Hotel,8.5,đồ dùng trong phòng hơi cũ ạ nhưng đổi lại nhân viên dễ thương lắm
Nguyen D. T. P. ,Hồ Chí Minh,Ruby Saigon Hotel,9.7," Tôi thấy nhiều bài đánh giá không tốt về khách sạn này. Riêng tôi thì thấy chất lượng này rất tốt, nhân viên rất nhiệt tình hỗ trợ. Cảm ơn vì tôi đã có kỳ nghỉ cuối tuần tuyệt vời."
Nhat D. N. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Cách âm rất tệ, phòng cũ, giá mắc"
Khang K. ,Hồ Chí Minh,Ruby Saigon Hotel,5.8,"Giới thiệu khách sạn có tiện nghi bãi đổ xe hơi. Nhưng khi đến thì phải đi gửi ở bãi tốn phí cách đó tầm 200m, gửi 1 đêm là 100k. Phòng cũ, trang thiết bị cũ, có mùi hôi. Ổ điện không an toàn. Cách âm rất kém. Diện tích phòng rất nhỏ, tầm 10m2. Nói chung, tất cả khác xa hình ảnh giới thiệu."
Tu B. T. ,Hồ Chí Minh,Ruby Saigon Hotel,9.1,"Khách sạn sạch sẽ, tiện nghi, giá cả hợp lý"
Tien T. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Điều hoà,các thiết bị trong phòng ồn…"
Hoang C. N. ,Hồ Chí Minh,Ruby Saigon Hotel,4.5,"Thái độ nhân viên quá tệ, cực tệ. Thái độ hành xử và cách nói chuyện không tôn trọng khách"
Minh X. T. ,Hồ Chí Minh,Ruby Saigon Hotel,4.5,"Phòng quá nhỏ, cũ, đồ ăn sáng ít món, so với 1 năm trước mình ghé lại thì quá thất vọng!"
Hoang C. N. ,Hồ Chí Minh,Ruby Saigon Hotel,5.8,"Nhân viên khó chịu, không hài lòng"
Thi T. D. N. ,Hồ Chí Minh,Ruby Saigon Hotel,6.1,"Thang máy nhỏ, khăn tắm rách và dơ"
Dong N. V. ,Hồ Chí Minh,Ruby Saigon Hotel,6.2,"1/ Nhân viên không thân thiện và thiếu chuyên nghiệp trong cách thành văn khi hỏi khách. 2/ Quầy reception khá cao so với mặt đất, có nhân viên trực cửa nhưng không hỗ trợ xách hành lý cho khách, chỉ đứng nhìn. 3/ Phòng 3 người nhưng chỉ cung cấp 01 thẻ mở cửa, quá bất tiện cho việc sử dụng chung. 4/ Trời mưa to... xe taxi dừng cửa, khách nháo nhào tự chạy vào ướt hết quần áo... trong khi nhân viên đứng cửa và khách sạn thì có dù, nhưng không cầm dù xuống che cho khách."
Mr T. D. K. ,Hồ Chí Minh,Ruby Saigon Hotel,4.8,"phòng ngủ quá bé, đồ ăn sáng sơ sài. nói chung là tiền nào của ấy thôi. Lễ tân, nhân viên hời hợt không chu đáo nhiệt tình."
Ngoc D. T. ,Hồ Chí Minh,Ruby Saigon Hotel,9.4,Tốt. Nhưng phòng ngủ hơi hẹp. 13m2
Tran M. H. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Phòng nhỏ, hẹp, không đúng chuẩn 3 sao như quảng cáo"
Nguyen T. H. ,Hồ Chí Minh,Ruby Saigon Hotel,6.1,"Phòng ốc và nhân viên đều tệ.
Khách sạn không thân thiện với khách hàng"
Letuanhiep L. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Phong qua hep, co mui, yeu cau khac phuc khong duoc dap ung, khong the ngu duoc vi mui."
Thanh X. ,Hồ Chí Minh,Ruby Saigon Hotel,5.7,Phòng quá nhỏ và chật chội! Sắp xếp lên tầng 7 nhưng cầu thang máy chỉ có đến tầng 6. Không hài lòng về điều này!
Nguyen T. A. ,Hồ Chí Minh,Ruby Saigon Hotel,8.5,Service tốt và vị trí trung tâm thuận tiện đi lại công việc
Le Q. H. ,Hồ Chí Minh,Ruby Saigon Hotel,7.1,"Sao tầng 6 không có thang máy phải leo bộ, hôm đầu giá ok nhưng hôm sau về báo giá 700 không thấy mắc quá không xứng với tiền, khách sạn cũ và hơi bẩn"
Dong T. T. ,Hồ Chí Minh,Ruby Saigon Hotel,10.0,"Nhân viên nhiệt tình, vị trí khách sạn rất thuận tiện để đến các điểm mua sắm"
Nguyen T. P. T. ,Hồ Chí Minh,Ruby Saigon Hotel,8.6,Phòng đẹp thoáng không gian nhỏ nhưng thú vị
Tuan T. ,Hồ Chí Minh,Ruby Saigon Hotel,5.7,"Khách sạn có vị trí tốt, ngay trung tâm, đi đâu cũng tiện, nhưng không hề xứng đáng 3 sao mà chỉ như nhà nghỉ. khách sạn sắp xếp phòng cho tôi tầng 7 trong khi thang máy chỉ đến tầng 6, phải đi bộ lên, mà lễ tân không hề nói với tôi trước làm đi tìm mỏi cả mắt, thang máy bé tí chỉ vừa đủ 2-3 người, phòng chật chội, nước yếu, nhiều khi còn không có nước, nước nóng thì không hề có luôn. Phòng không hề có cách âm, người ngoài cửa đi nhẹ còn nghe rất rõ. Ăn sáng buffet mà toàn đồ ăn sẵn và rau, không hề có các món thịt cơ bản như jambong, thịt nguội... Lễ tân thì thờ ơ với khách, không hướng dẫn tận tình. "
Hoang T. T. T. ,Hồ Chí Minh,Ruby Saigon Hotel,9.4,"Khách sạn vị trí trung tâm, nhân viên thân thiện. Tôi hài lòng khi đến đây"
Thanh T. ,Hồ Chí Minh,Ruby Saigon Hotel,5.1,Thai do nhan vien khong tot. Phong khong dep.
Luu M. ,Hồ Chí Minh,Ruby Saigon Hotel,8.8,"Bồn tắm hơi dơ. Phòng hơi nhỏ. Điều hòa không nên để khu vực phía đầu giường dễ gây cảm lạnh. Phòng cách âm chưa tốt. Lễ tân thân thiện, vui vẻ. Phòng sạch sẽ, không mùi. Đi lại thuận tiện."
Ngoc N. ,Hồ Chí Minh,Ruby Saigon Hotel,9.1,"Sạch sẽ, lễ tân lịch sự, bữa sáng chưa phong phú"
Thang H. D. ,Hồ Chí Minh,Ruby Saigon Hotel,6.9,Moi thu tuong doi ok.
Nguyen T. ,Hồ Chí Minh,Ruby Saigon Hotel,9.1,Chấp nhận được với mức giá trên
Binh B. ,Hồ Chí Minh,Ruby Saigon Hotel,9.4,"Tất cả đều ok. Nhân viên rất dễ thương, thân thiện. Nếu có giá ưu đãi mình sẽ thường xuyên ghé khách sạn hơn."
Nguyen B. S. ,Hồ Chí Minh,Ruby Saigon Hotel,8.9,Khach san kha la sach se nhung luc checkin tiep tan kha la kho chiu va khong niem no tao cam giac khong thoai mai
Ta T. D. ,Hồ Chí Minh,Ruby Saigon Hotel,4.8,"Phòng quá nhỏ, dịch vụ chưa tốt"
Tran T. T. N. ,Hồ Chí Minh,Ruby Saigon Hotel,8.8,Vị trí thuận tiện gần chợ Bến Thành. Phòng khá sạch sẽ.
Miss P. Y. ,Hồ Chí Minh,Ruby Saigon Hotel,10.0,"Tốt, thuận tiện, sạch sẽ, an toàn, nhân viên thân thiện."
Ms A. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,Tôi không biết chuyện gì đã xảy ra với nhân viên an ninh của họ. Anh ấy không bao giờ có vẻ ngoài thân thiện hay nụ cười ngay cả chúng tôi là khách hàng cũ. Xin lưu ý rằng bạn đang kinh doanh dịch vụ vì vậy bạn phải có khuôn mặt thân thiện và bạn phải nói chuyện tốt với khách hàng
Herman H. ,Hồ Chí Minh,Ruby Saigon Hotel,8.7,"Sạch sẽ, đầy đủ, nhưng dịch vụ kém thân thiện &amp; đèn trên pic không hoạt động."
Win S. T. ,Hồ Chí Minh,Ruby Saigon Hotel,9.0,"Thực sự là một khách sạn tuyệt vời để ở. Vị trí tuyệt vời, thức ăn sáng tự chọn tuyệt vời, chỉ cần máy nước nóng và sự sạch sẽ của giường là ra. Tuy nhiên, tôi sẽ trở lại một lần nữa vì vị trí và dịch vụ thực phẩm là tuyệt vời."
Tan C. F. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Phòng nhỏ hơn nhiều và đồ đạc cũ. Ăn sáng không tốt, thực phẩm có hạn."
Ian C. J. ,Hồ Chí Minh,Ruby Saigon Hotel,6.1,Bad: 1) thang máy đã rất mùi. 2) phòng đã quá nhỏ rất khác nhau từ hình ảnh. 3) Người bảo vệ đã rất không thân thiện và không muốn để giúp chuyển xe máy của chúng tôi từ bãi đậu xe bên trong tòa nhà. 4) có một mùi xấu trong phòng. Tốt: 1) vị trí 2) vệ sinh đã được thực hiện.
Minh T. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,"Các phòng đều nhỏ. Nhân viên lễ tân không thực sự thân thiện. Họ đã có thái độ với chúng tôi. Đặc biệt là trung tâm Blessing 1 trên đường 48 Nguyễn An Ninh (gần chợ Bến Thành). Bữa ăn sáng không thực sự tốt đẹp, tất cả mọi thứ đã được kế hoạch và không có hương vị. Khi tôi yêu cầu thay đổi phòng, nhân viên tiếp tân đã có một thái độ với tôi như tôi đã không phải trả tiền để ở lại hay cái gì đó."
Quoc D. T. ,Hồ Chí Minh,Ruby Saigon Hotel,8.8,"Đề nghị cho bất cứ ai có chuyến công tác tại thành phố Hồ Chí Minh. Vị trí tốt ở quận 1, giá cả hợp lý"
Tran Q. A. ,Hồ Chí Minh,Ruby Saigon Hotel,6.0,Phòng nhỏ bất hợp lý. Chỉ lớn hơn một chút so với kích thước của 2 giường. Pigeon lỗ theo nghĩa.
Tan W. Y. ,Hồ Chí Minh,Ruby Saigon Hotel,8.5,"Nhìn chung, đó là một trải nghiệm tốt, ở lại hai đêm. Các nhân viên thân thiện và hữu ích. Phòng được coi là sạch sẽ. Vị trí là tốt (gần với rất nhiều nhà hàng tốt đẹp). Ăn sáng là ok. Những bất lợi duy nhất là cách âm là xấu; Chúng ta có thể dễ dàng nghe thấy âm thanh của cánh cửa kế bên. Nếu bạn đang đi trên một chuyến đi ngân sách hoặc đi du lịch ba lô, đây sẽ là một lựa chọn tốt."
Ti T. ,Hồ Chí Minh,Ruby Saigon Hotel,7.0,Tôi không thích bồn tắm trong phòng của tôi.
Chitrada D. ,Hồ Chí Minh,Ruby Saigon Hotel,9.1,"Vị trí tuyệt vời, nhân viên hữu ích, wifi sạch sẽ và tốt."
Nguyen T. H. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,4.5,Quá kinh khủng. Một kỳ nghỉ tồi tệ tại khách sạn này.
Thi T. M. V. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.0,"Phòng ốc quá tệ, nhân viên như giang hồ"
Vo D. G. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,5.5,Khách sạn đang sửa chữa rất xấu
Thi N. T. P. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.0,"Tôi book phòng có ban công và nội thất có tủ quần áo, bàn làm việc phòng rộng 30m2 thoáng đẹp, qua hình ảnh trên app. Thực tế giao phòng nhỏ 16 m2, không tủ quẩn áo, không bàn làm việc không ban công. Thang máy hư đi bộ lên đến tầng 5. khách sạn cũ kỉ kém chất lượng không đúng 2 * như quảng cáo trên app"
Quoc D. N. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.1,"Phòng không có tủ quần áo. Phòng tắm chỉ có 1 bộ bàn chải ngoài ra không có gì. Máy nước nóng thì cũ sợ đang tắm nó bị chập điện là chết. Không có dịch vụ vệ sinh hàng ngày. Ngay cửa khách sạn cho thuê bàn làm việc giống như dịch vụ du lịch vừa giống massage, khi ra vào rất là bất tiện và ngại vì đông đúc. Sát bên là nhà xe lúc nào cũng đông người, xe xung quanh họ khuân vác chuyển hàng từ xe xuống rồi từ nhà ra xe y như bến xe."
Ha T. T. N. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.6,"Nhân viên khách sạn thân thiện, nhiệt tình"
Pham N. G. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,6.0,"00h11/09/2022 trời sài gòn mưa to, đi taxi từ sân bay tsn về tới khách sạn báo hết phòng, trong kho đó đã đặt phòng, chuyển tiền phòng trước"
Cao H. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,9.1,"Nhân viên dễ thương vô cùng , khách sạn sạch sẽ toạ la n gần tt"
Ngoc T. N. ,Hồ Chí Minh,The Noble Swan Woodpark Hotel,9.4,Rất ổn. Các bạn nhân viên thân thiện dễ chịu
