reviewerName,Address,NameHotel,overallScore,reviewText
Le D. T. ,Phan Thiết,Azerai Ke Ga Bay,10.0,"Nói chung là ok, vị trí đường vào hơi xấu"
Ho T. V. ,Phan Thiết,Azerai Ke Ga Bay,9.7,Tuyệt vời. Trên cả sự mong đợi. Cám ơn vì đã có deal giá tốt để mình được trải nghiệm cuối tuần tiêu chuẩn 5 sao giá rẻ hơn hạt dẻ.
Le N. ,Phan Thiết,Azerai Ke Ga Bay,10.0,"Nhân viên phục vụ và thái độ quá tốt, nhiệt tình. Thức ăn ngon, sạch sẽ, cảnh đẹp, có đầu tư. Sẽ quay lại"
Dang N. H. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Mọi thứ tốt ngoại trừ việc không có trái cây tại phòng, buffet sáng chưa phong phú."
Nguyen A. M. ,Phan Thiết,Azerai Ke Ga Bay,10.0,"Khách sạn sạch sẽ, nhân viên phục vụ rất tốt"
Huy S. T. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Ăn sáng hơi ít món, dịch vụ tốt"
Huong H. ,Phan Thiết,Azerai Ke Ga Bay,10.0,Tuyệt vời ! Cảm ơn vì sự nhiệt tình của đội ngũ nhân viên
Nguyen P. Q. T. ,Phan Thiết,Azerai Ke Ga Bay,9.3,Khách sạn vệ sinh tốt. Buffet sáng ngon. Điểm trừ là phòng Gym không mở cửa thường xuyên cho khách sử dụng
Nguyen T. T. N. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Không gian, cây xanh tuyệt vời. Nhân viên dễ thương nhưng thức ăn sáng không được phong phú."
Huy S. T. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Tuyet voi, dich vu rat tot, vi tri hoi xa trung tam"
Huy S. T. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Tuyet voi, vi tri hoi xa trung tam, dich vu tot"
Thi K. T. V. ,Phan Thiết,Azerai Ke Ga Bay,8.5,Mọi thứ đều tuyệt vời như những lần trước . Nếu có dịp sẽ tiếp tục quay lại
Bich N. H. ,Phan Thiết,Azerai Ke Ga Bay,10.0,"Phòng sạch đẹp, thơm. Không gian rộng, thoáng mát. Hồ bơi nhiều (4 hồ bơi riêng) nhưng có 2 hồ bơi đẹp nhất là hồ bơi hình củ gừng và hồ bơi chính ngay biển. Nhà hàng đẹp, đồ ăn sáng a la carte không phải buffet nhưng ngon và nóng. Biển mùa này đẹp, khu vực biển tại đây trong xanh, sạch. Nhiều khu vực để chụp hình đẹp. Có khu vực kid club tuy nhỏ nhưng các bé có thể chơi, tô màu, vẽ, sáng tạo với lều (điểm cộng cho Princess D'an nam). Mình trải qua kỳ nghỉ 2 đêm 3 ngày ở đây thật tuyệt vời. chắc chắn sẽ quay lại. Cám ơn traveloka đã có chương trình bùng nổ Mega sale nên mình mới săn được giá tốt và có kỳ nghỉ gia đình tuyệt vời! Vị trí resort hơi biệt lập, thích hợp nghỉ dưỡng và ăn uống tại resort. Gần resort không có quán ăn hoặc nhà hàng nào cả nên mình toàn ăn trong resort, giá tiền đồ ăn thức uống cũng hợp lý, có thể chấp nhận được."
Ho T. V. ,Phan Thiết,Azerai Ke Ga Bay,10.0,"tuyệt vời. Đúng chuẩn đẳng cấp 5*. từ phòng ở, khung cảnh không gian đến nhân viên đều tuyệt vời. Đội ngũ nhân viên thật thân thiện. Hồ bơi rất đẹp và phù hợp với người lớn cùng trẻ nhỏ. Biển mùa này đẹp, xanh, sạch. Tiếc rằng mình có bé nhỏ nên không tắm hồ bơi chính (hồ bơi lớn) được nên không thể nói được cảm nhận về nó. Đồ ăn sáng là dạng gọi món theo menu, nhưng rất ngon, bạn cũng có thể gọi nhiều lần và ăn hết các món trong menu cũng được (nếu bạn đủ khả năng ăn). tuyệt vời nhất là mỗi lần dọn phòng và được đốt tinh dầu xả, thiệt là thơm. Buổi tối nhăm nhi ly sinh tố thật tuyệt, đang sale mua 1 tặng 1 nên mình rất thích, vừa ngon vừa rẻ. Nhà vệ sinh tại nhà hàng thật tuyệt, vừa sạch, vừa đẹp, vừa thơm. Chỉ có 2 từ cho nơi đây đó là ""tuyệt vời"". Chắc chắn sẽ ghé lại nơi đây và lưu trú nhiều hơn 2 ngày như chuyến vừa rồi. "
Minh K. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Kỳ nghỉ tuyệt vời tại Princess D'An Nam. Cả gia đình đều hài lòng vì resort đẹp, bãi tắm sạch, nhân viên lễ tân cực thân thiện. Tuy nhiên thức ăn tối tại nhà hàng giá khá cao do là khách sạn 5 sao. Buffet sáng ít món nhưng bù lại nấu ăn ngon."
Phan T. M. P. P. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Nhân viên cực kỳ thân thiện. Phòng đẹp, hồ bơi sạch sẽ. Ăn sáng ngon miệng. Chắc chắn sẽ quay lại ."
Thi H. A. N. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Địa điểm khó gọi taxi không có xe đưa đón khách hơi bất tiện , nếu xử dụng xe khách sạn thì tính giá khá cao . Nhưng cũng sẽ quay lại vì chất lượng và ấn tượng với chị reception răt nhiệt tình dễ thương"
Nguyen T. D. H. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Rất tốt, một nơi nghỉ dưỡng tuyệt vời nhưng xa và chưa có xe trung chuyển đón khách từ nhà ga"
Van A. ,Phan Thiết,Azerai Ke Ga Bay,9.3,"resort đẹp, yên tĩnh, sạch sẽ.Nhân viên lịch sự, dễ chịu. nhưng nằm ở vị trí hơi xa nên tìm taxi khó, nên đi xe nhà."
Nguyen T. T. V. ,Phan Thiết,Azerai Ke Ga Bay,9.4,Khach san rat dep. Se ghe lai ky nghi toi
Duong D. ,Phan Thiết,Azerai Ke Ga Bay,10.0,kỳ nghỉ tốt với princess d' annam
Nguyen N. B. ,Phan Thiết,Azerai Ke Ga Bay,9.7,Rất hài lòng về kỳ nghỉ tại khách sạn
Dinh H. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Thức ăn rất ngon, tươi và ngon. Chúng tôi đã thân thiện, chào đón nồng nhiệt. Các nhân viên thân thiện. Họ luôn mỉm cười và sẵn sàng giúp đỡ. Người quản lý quan tâm đến khách, anh ấy sẵn sàng phục vụ chúng tôi khi người phục vụ bận rộn. Nó làm chúng tôi ngạc nhiên. Chúng tôi rất thích quay trở lại một ngày nào đó."
Vo T. N. ,Phan Thiết,Azerai Ke Ga Bay,9.4,Kinh nghiệm tuyệt vời cho chúng tôi là một cặp vợ chồng trẻ muốn có một thời gian lạnh. Vượt xa mong đợi là những gì tôi có thể nói về Công chúa D&#39;An Nam. Mọi thứ đều rất tốt và sẽ quay lại sớm.
Ha D. H. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Khu nghỉ dưỡng tuyệt vời. Nhân viên thân thiện, biệt thự đẹp, cảnh quan &amp; hồ bơi. Phải thử."
Lap B. T. ,Phan Thiết,Azerai Ke Ga Bay,9.3,"Tôi ở đây cho 01 đêm vào tháng Tám năm 2017. Phòng rộng rãi và đẹp. Tất cả biệt thự đều trốn vào một khu vườn lớn để bầu không khí thật tuyệt vời. Bể bơi vô cực là quá sâu, sẽ tuyệt vời nếu nó là khoảng 1,2m đến 1,6m. Các nhân viên rất tốt đẹp và tất cả chúng nhớ sở thích ăn uống của tôi mà không có HSKP. Họ đã gửi cho tôi lần lượt các bánh cookie phục vụ với thành phần hạt điều, chúng làm hỏng bữa tối của tôi."
Thao C. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Bà ngoại của tôi, những người luôn khắt khe về mọi thứ, thích ở lại và thưởng thức những món ăn!"
Vu T. K. T. ,Phan Thiết,Azerai Ke Ga Bay,9.4,Tôi sẽ quay trở lại nếu tôi có một cơ hội rất tốt
Truong T. H. ,Phan Thiết,Azerai Ke Ga Bay,10.0,Dịch vụ xuất sắc và không khí rất mát mẻ.
Kieu L. ,Phan Thiết,Azerai Ke Ga Bay,9.4,"Giỏi toàn diện. Rất khuyến khích cho những người tìm kiếm chuyến đi yên bình, hoàn toàn yên tĩnh, nhân viên thân thiện, sạch sẽ."
Truong V. T. A. ,Phan Thiết,Azerai Ke Ga Bay,9.7,Tuyệt vời khu nghỉ mát. Chúng tôi sẽ sớm trở lại
Le T. D. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Rớt thẻ Visa tại bãi xe, nhân viên giữ dùm, điện thoại báo mình mới biết, và sẽ chuyển phát nhanh về nhà mình tại SG. đánh giá cao dịch vụ chăm sóc KH"
Le C. T. ,Phan Thiết,Sea Links Beach Resort & Golf,5.9,"giá cao va dich vụ không tot, cần cải thiện"
Thi T. D. T. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"Khách sạn đẹp nhân viên nhiệt tình, đồ ăn ngon giá cả phải chăng"
Tuan A. ,Phan Thiết,Sea Links Beach Resort & Golf,9.0,"Đi ngày thường nên hình như Bellman thiếu hay sao mà mình phải tự khiêng hành lý. Không có chỗ chơi cho trẻ nhé. Tầng B5 có Kidcenter chỉ làm cho có thôi. Lúc vô gửi xe đến lúc về luôn không có ai chỉ dẫn đỗ xe. Không ai hướng dẫn đường đi lên sảnh, trời mưa rất to tôi cũng phải tự lội bộ đi theo lối cũ, hóa ra có đường tắt đi lên sảnh nhanh hơn mà không ai hướng dẫn. Được cái phòng ốc ok, hồ bơi ok, ăn sáng ngon."
Phan T. A. ,Phan Thiết,Sea Links Beach Resort & Golf,8.7,"Nội thất tương đối đã cũ, nhưng nhân viên rất tốt. Ăn sáng ngon, được tặng trái cây vào buổi tối"
Nguyen N. T. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,Tuyệt vời về mọi mặt. Nhân viên luôn chào khách ở mọi nơi. Phòng sạch sẽ tiện nghi. Tôi đã đi nơi đây 4 lần và vẫn sẽ lựa chọn nơi đây cho lần ghé thăm Phan Thiết tiếp theo
Ngoc D. N. ,Phan Thiết,Sea Links Beach Resort & Golf,8.8,"Dịch vụ ở đây rất tốt, cảnh đẹp và có xe đưa đón tham quan khắp Sealink City"
Thi T. D. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Ở đây tuyệt vời, sẽ còn quay lại"
Minh S. ,Phan Thiết,Sea Links Beach Resort & Golf,6.4,Trừ staff của nhà hàng thì còn lại không ai có sự niềm nở với khách hàng. Mong resort training cho thật kĩ để không phải mất khách. Còn lại view tuyệt đẹp.
Nguyen H. Y. ,Phan Thiết,Sea Links Beach Resort & Golf,8.6,"Khách sạn có khu hồ bơi rộng, phần lớn các phòng đều view hồ bơi. Khách sạn xa biển với nội thất trong khách sạn thiết kế đã cũ. Phòng ổn, sạch sẽ."
Pham A. P. L. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,Tối hơi buồn không có chỗ chơi nhiều
Thi T. T. P. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,Phù hợp cho gia đình có con nhỏ !!!
Nguyen N. L. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,Khách sạn tốt. Chỉ có 1 điểm trừ duy nhất là vị trí hơi tách biệt. Muốn ra ngoài ăn hải sản phải đi rất xa.
Xuan V. T. ,Phan Thiết,Sea Links Beach Resort & Golf,9.4,"View dep, khong gian thoang mat,"
Le T. T. ,Phan Thiết,Sea Links Beach Resort & Golf,9.4,Rất tốt cho nghỉ dưỡng hay đi đông người.
Ta K. N. ,Phan Thiết,Sea Links Beach Resort & Golf,9.4,Tốt và tôi rất hài lòng về khách sạn.
Ngan N. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"Dịch vụ nhìn chung rất tốt, vị trí hơi xa, chắc chắn sẽ quay lại"
Thanh N. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,"Nhân viên thân thiện, tận tình phục vụ khi có yêu cầu. Phòng tốt, đẹp. Bãi biển xa nhưng có xe điện đưa rước cũng thuận tiện. Hồ bơi rộng đẹp sạch. Rất phù hợp cho gia đình và có con nhỏ."
Khanh L. ,Phan Thiết,Sea Links Beach Resort & Golf,9.1,"Phòng ốc rộng rãi, thoáng mát. Hồ bơi to, gia đình mình rất thích. Tuy nhiên nhân viên phục vụ tại hồ bơi rất chậm và ko chú ý đến khách."
Phuong H. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,Kỳ nghỉ thú vị tai phan thiet va tai khach san nay
Ngo Q. T. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"Rất tốt , buffet sáng ngon . Thanks"
Huong H. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,Rất tuyệt. Nhân viên phục vụ rất tận tình
Pham T. T. L. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,Thoải mái ! Lịch sự và thân thiện !
Giai P. ,Phan Thiết,Sea Links Beach Resort & Golf,9.3,Khách sạn sạch đẹp nhưng vị trí khá xa biển nên hơi bất tiện.
Nguyen T. H. ,Phan Thiết,Sea Links Beach Resort & Golf,9.6,"Khách sạn rất tuyệt vời, nhưng nhân viên ít chào hỏi khách,"
Thanh P. N. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,"phòng sạch sẽ, dịch vụ tuyệt vời, quang cảnh đẹp"
Phong P. ,Phan Thiết,Sea Links Beach Resort & Golf,8.6,"Vẫn còn suy nghĩ là đi xe hơi mới có thể vào 5 sao. Nên tránh phân biệt, xe hơi và honda , vì trả tiền như nhau"
Thi T. L. N. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"sach se, an uong tot , ở vila hơi bất tiện việc di chuyen"
Nguyen T. H. A. ,Phan Thiết,Sea Links Beach Resort & Golf,6.1,"Phòng hơi cũ, hệ thống điện trong phòng bị trục trặc 2 lần/ngày. Nhân viên nhiệt tình, ân cần."
Nguyen H. P. ,Phan Thiết,Sea Links Beach Resort & Golf,7.0,"Khách sạn rộng, hồ bơi to đẹp nhưng xa biển. Nội thất trong phòng cũ, tủ lạnh ko lạnh. Ăn sáng đa dạng nhiều món nhưng ko ngon. Đáng 4 sao!"
Lan L. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,mọi thứ rất tốt và sẽ quay trở lại!
Nguyen B. C. H. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,"Tuyệt vời, thoải mái, nhân viên lịch sự, vui vẻ, nhiệt tình"
Nguyen T. T. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,"Khong gian thoang, sach se, dich vu tot. Minh se quay lai!"
Toan T. ,Phan Thiết,Sea Links Beach Resort & Golf,9.4,"Khuôn viên rất rộng, nhìu view đẹp để chụp ảnh. Trang thiết bị phòng hiện đại. Phục vụ rất tốt. Thức ăn ngon và phong phú"
Trung T. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Thật sự là kì nghỉ tuyệt vời của cả gia đình mình. Phòng rất thoải mái, khuôn viên rất lớn."
Trung T. T. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Không gian rộng rãi, dịch vụ tốt, phòng sạch và đẹp."
Nguyen T. T. ,Phan Thiết,Sea Links Beach Resort & Golf,9.1,Bữa sáng nhiều món nhưng ko ngon lắm
Huong H. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,"Mọi thứ đều tuyệt vời, chỉ tiếc là biển rất xa, đi bằng xe điện sau đó cũng phải đi bộ xa."
Vu L. T. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,Chúng tôi rất hài lòng với kỳ nghỉ tại Sealink. Hẹn gặp lại
Nguyen V. T. D. ,Phan Thiết,Sea Links Beach Resort & Golf,9.6,"Thoải mái, vui vẻ, dịch vụ tốt"
Van D. H. ,Phan Thiết,Sea Links Beach Resort & Golf,5.9,"Nhân viên tiếp tân rất thiếu chuyên nghiệp. Họ cười khúc khích mọi lúc và dường như bất cẩn trước sự hiện diện của tôi, người báo thức cũng vậy. Phòng là ok, tổ chức tốt. Ăn sáng tự chọn là đủ. Đừng thử spa ở đây, nó không đáng tiền của bạn."
Hoang T. M. L. ,Phan Thiết,Sea Links Beach Resort & Golf,10.0,Biển tuyệt vời. Bể bơi đẹp.
Trang T. ,Phan Thiết,Sea Links Beach Resort & Golf,8.6,"Các phòng được sạch sẽ. Ăn sáng là ngon và phong phú. Nói chung nó là đạt yêu cầu, ngoại trừ hai điểm tiêu cực trong quan điểm của tôi dưới đây: Điều hòa không khí trong phòng của tôi đã khá ồn ào (mặc dù hỏi nhân viên lễ tân để gửi một số một để kiểm tra nhưng nó đã không làm việc). Nệm quá mềm đối với tôi vì thế nói chung giường không phải là rất thoải mái. Mặc dù tên của khách sạn có từ &quot;bãi biển&quot; trong nó, nhưng đó là một km đi bộ từ khách sạn đến bãi biển. Họ có xe buýt đưa đón điện nhưng lịch sự là không rõ, cũng không có nút / điện thoại để gọi. Tôi thấy một bà già với một chân đau đi trong đau đớn khi cô đã chờ đợi từ lâu, và nó đã nhận được tối và hai đứa cháu của mình đã quá đói / mệt mỏi."
Nguyen D. M. ,Phan Thiết,Sea Links Beach Resort & Golf,9.7,"Phòng rộng rãi, khách sạn tốt và nhân viên chăm sóc. Bữa sáng tự chọn có rất nhiều sự lựa chọn."
Chi C. ,Phan Thiết,Sea Links Beach Resort & Golf,8.2,Các phòng và dịch vụ khá tốt nhưng bữa ăn là khủng khiếp với giá cao (gala tối)
Nguyen H. D. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,Chúng tôi cảm thấy rất thoải mái khi ở tại Sea Links.
Le T. B. C. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.7,"Gia đình mình đã có trải nghiệm thật tuyệt vời tại khách sạn. Tất cả mọi người đều dễ thương và chu đáo, khách sạn giải quyết linh động các phát sinh, gia đình mình đi tàu lửa nên ra tới khách sạn hơi sớm so với trước giờ quy định nhưng vẫn được nhận phòng sớm. Rất hài lòng!"
Le T. B. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.7,"Gia đình mình vừa nghỉ ở đây vào dịp tháng 9 vừa qua, nói chung là hài lòng. Khách sạn nằm ở sát trung tâm thành phố Phan Thiết nên di chuyển khá thuận lợi. Bãi giữ xe rộng rãi tuy chỉ có 1 ít slot có bóng mát. Ưu điểm: - Gần thành phố - Giá khá tốt - Nhân viên nhiệt tình vui vẻ - Đồ ăn sáng ngon, đặc biệt là bánh canh chả cá - Đồ dùng trong khách sạn đầy đủ, máy lạnh âm tường và có bồn tắm nằm - Đi bơi có nhân viên tư vấn và giám sát Nhược điểm: - Khách sạn nhiều năm tuổi (hơn 20 năm) nên mọi thứ nhìn chung khá cũ - Thang máy nhỏ và hơi hôi - Khuôn viên khách sạn có share với quán cafe gì đó bên cạnh nên người ngoài vào khá đông và tùm lum Nói chung là recommend resort này. Nếu lần sau đi sẽ ghé lại."
Ngon H. N. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.2,"Phòng sạch sẽ, cảnh đẹp, ăn sáng tam on, chi co biển là xấu, đá nhiều khó tam , biển tại mũi né cũng vậy, xấu đều, tôi có ghé qua lâm tòng quán tại mũi né an trưa nhưng thất vọng ca biển và món ăn , sau 5 năm tôi và mấy người bạn mới quay lại đây nhưng không nghĩ sẽ đi lại Phan thiết 1 lần nữa ."
Le T. H. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,6.4,"resort quá cũ nhưng không được nâng cấp nên mọi trang thiết bị đều xuống cấp. vòi sen không tháo được rất bất tiện. vòi nước bên dưới thì sát bồn khó sử dụng. vòi rửa vệ sinh dây quá ngắn khó rửa. Dầu gội dỏm gội khô và rụng tóc. Thang máy cũ và hẹp. Hồ bơi xấu. Giường ở đây quá nhỏ, giường bé chỉ có 1m, giường lớn chỉ có 1m6, gối nằm đau cổ. Móc quần áo thì không tháo ra được, rất bất tiện.Bãi biển toản đá, mảnh vỏ ốc đâm đau chân không tắm biển được. Resort có xe đạp cho khách đi nhưng chú quản lý xe đạp thái độ và lời nói không được nhã nhặn lịch sự với khách. Ăn sáng ổn. đầu bếp ở đây nấu xuất sắc. Lễ tân không thân thiện, vui vẻ, làm việc chưa chuyên nghiệp. Check in không có nước chào đón dù khách đến trước mình có. Từ resort đạp xe tầm 400m ra Thanh Minh Tự rất đẹp. Resort ở Trung tâm thànhphố rất tiện."
Le T. H. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,6.4,"resort quá cũ nhưng không được nâng cấp nên mọi trang thiết bị đều xuống cấp. vòi sen không tháo được rất bất tiện. vòi nước bên dưới thì sát bồn khó sử dụng. vòi rửa vệ sinh dây quá ngắn khó rửa. Dầu gội dỏm gội khô và rụng tóc. Thang máy cũ và hẹp. Hồ bơi xấu. Giường ở đây quá nhỏ, giường bé chỉ có 1m, giường lớn chỉ có 1m6, gối nằm đau cổ. Móc quần áo thì không tháo ra được, rất bất tiện.Bãi biển toản đá,mảnh vỏ ốc đâm đau chân không tắm biển được. Resort có xe đạp cho khách đi nhưng chú quản lý xe đạp thái độ và lời nói không được nhã nhặn lịch sự với khách. Ăn sáng ổn. đầu bếp ở đây nấu xuất sắc. Lễ tân không thân thiện, vui vẻ, làm việc chưa chuyên nghiệp. Check in không có nước chào đón dù khách đến trước mình có. Từ resort đạp xe tầm 400m ra Thanh Minh Tự rất đẹp. Resort ở Trung tâm thànhphố rất tiện."
Dang T. M. T. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.4,"Thoáng mát, view đẹp lắm ạ, một nơi đáng để du lịch"
Vu H. Q. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,10.0,"chúng tôi đã đến Kháchsạn và nghỉ tại đây 3 ngày.Rất cảm ơn kháchsạn và nhân viên tại đây đã đón tiếp chúng tôi chu đáo. Tuy nhiên tôi có vài góp ý như sau: - Hồ bơi vẫn còn hơi bẩn do lá cây rơi xuống - Ban công phòng phía ngoài 227 không có bàn ghế,ko có nơi ngồi thư giãn ngắm biển. - Trong phòng không có ấm đun nước nóng để uống trà,cafe - Tủ lạnh ngăn mát không đủ nhiệt để bảo quản sữa và trái cây. - Tôi đã sửdụng 2 ngày ăn sáng và cảm nhận thức ăn chưa phong phú. Rất mong các anh chị khắc phục những thiếu sót vừa rồi. Kính chúc các anh chị kháchsạn sức khỏe,an khang thịnh vượng."
Do T. H. T. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,Mỗi lần đến Phan Thiết mình đều ở đây. Dịch vụ và chất lượng rất tốt. Nhân viên lịch sự và thân thiện.
Ngoc T. M. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,10.0,"Khách sạn view đẹp, có hồ bơi, sát biển. Không gian xanh mát, nên chọn phòng hướng biển để ngắm cảnh. Nhân viên thân thiện, nhiệt tình. Nằm ngay trung tâm thành phố."
Van M. N. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,6.0,Trên bản đồ báo 3km. Thực tế 25km
Thanh N. B. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.4,"Khách sạn đẹp, sạch sẽ, phục vụ tốt"
Huynh T. D. C. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,"Rất phù hợp gia đình có trẻ em. Bãi cỏ rộng , hồ bơi sạch , phòng hướng biển nắng đẹp ."
Tuong V. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.8,Khách sạn ok. Giá phụ thu cho bé 6 tuổi khá cao (160k). Mặc dù ngủ chung với bố mẹ. Bãi biển hơi khó tắm. Còn lại mọi thứ đều ổn!
Nguyen A. M. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,Mình thấy bình thường. Không tuyệt vời cũng không đến mức không hài lòng!
Anh T. N. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,"Tôi rất hài lòng, thoải mái, lịch sự."
