reviewerName,Address,NameHotel,overallScore,reviewText
Ha T. T. V. ,Phú Quốc,VinOasis Phu Quoc,9.4,Nếu có quay lại Phú Quốc thì tôi vẫn chọn Vinoasis. Vị trí thuận lợi cho việc di chuyển qua Vinwonders và Grandworld
Ngoc T. T. D. ,Phú Quốc,VinOasis Phu Quoc,6.3,"chuyến bay rất ok Phòng thì bình thường. Nhưng tệ hơn so với cách đây 2 năm tôi ở tại đây. Dịch vụ trong phòng không tốt như trước đây Đặc biệt dịch vụ vận chuyển đưa đón tại khách sạn đến các địa điểm vui chơi thì khá tệ. Quá đông khách nên sắp xếp vậy chăng? - Dồn khách lên xe bus đông đúc, chen chúc nhau trên xe như dịch vụ 2 sao. Mỗi nơi đi, chờ xe rất lâu. - thay vì trươc đây có xe tuk tuk chở đi theo yêu cầu, lịch sự và phục vụ chuẩn 5 sao => Chẳng thà thêm phí để phục vụ chuẩn 5 sao như dịch vu của Vinpearl. Chứ đi 5 sao mà phục vụ kiểu này thì không thích lắm. Vì thế đánh giá khách sạn chỉ ở mức 3 sao mà thôi"
Nguyen T. T. H. ,Phú Quốc,VinOasis Phu Quoc,5.7,"Khách sạn 5 sao mà phục vụ như cái chợ quê. Dịch vụ thì kém, khách sạn thì cũ. không đáng ở."
Nguyen H. H. ,Phú Quốc,VinOasis Phu Quoc,6.2,"khách sạn dịch vụ 5 sao mà khá chán, khách thì đông mà nhân viên thì ít, đến không có nhân viên tiếp đón, đông quá không có chỗ ngồi, người nhà mjh phải đứng khá lâu, hành lí phải tự mang lên phòng, nước chào mừng thì chậm quá xá, đến đây 2 lần thì lần nào cũng không hài lòng"
Mai N. ,Phú Quốc,VinOasis Phu Quoc,10.0,"Thời tiết mùa mưa bão mà đi Phú Quốc thì nên ở đây nha mn! Có đầy đủ mọi thứ và đi đâu có xe bus của khách sạn chở đi như safari- vinwonder- grandworld. Buffe của khách sạn thì nhiều sự lựa chọn và cũng ngon lắm nha , phòng ở sạch sẽ và nhân viên siêu thân thiện"
Mai N. ,Phú Quốc,VinOasis Phu Quoc,10.0,"Sảnh chờ siêu lớn, sạch sẽ, nhà hàng buffe đa dạng món, dễ ăn. Phòng ốc sạch sẽ, đi vào thời tiết mưa bão nên không đi chơi được nhiều, dạo dạo các sảnh rồi có khu trẻ em chơi , hồ bơi rộng nhưng mà mưa lạnh quá không tắm nổi 😮‍💨"
Pham X. T. ,Phú Quốc,VinOasis Phu Quoc,9.4,"Dịch vụ tốt, phòng sạch, hệ thống xe di chuyển nội khu khá thuận lợi. Mình đặt khách sạn vào đúng đợt mưa lớn nên chưa tận hưởng hết các dịch vụ (Vinwonder và Vin Safari) nhưng là chuyến nghỉ dưỡng đáng giá"
Ngo T. N. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Vị trí và dịch vụ thì tốt, thức ăn cũng ngon, nhân viên rất thân thiện và nhiệt tình, có xe đưa đón đến Grandworld và Vinwonder rất tiện lợi, phòng sạch đẹp và sang trọng.Gia đình tôi rất hài lòng"
Pham N. V. K. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Khách sạn rất đẹp, nhân viên nhiệt tình, dễ thương, dịch vụ tốt. Gia đình tôi đã có kỳ nghỉ rất vui vẻ ở đây."
Phu D. H. P. ,Phú Quốc,VinOasis Phu Quoc,6.4,"- Không còn hình thức xe điện đưa đón từ khách sạn đến Safari và Vinwonders. Mà chỉ có xe buýt chạy cách nhau 1 tuyến. Lượt về cũng vậy. Do đó bạn phải sắp xếp thời gian thật chuẩn nếu không muốn mất 1 tiếng đợi xe. 
- Buffet sáng thì cực đông và sắp xếp bàn ghế vô cùng chật chội. Quầy phục vụ các đồ nóng (Phở, bánh cuốn, trứng chiên) luôn quá tải với số lượng người đứng đợi trung bình trên 10 người."
Nguyen T. L. ,Phú Quốc,VinOasis Phu Quoc,6.4,"Manager khu vực tiếp tân checkin quản lý quá kém,không kiểm soát được việc khách đã thanh toán hay chưa về extra bed,mặc dù khách đã thanh toán rồi. chậm trễ trong việc bố trí extrabed khi check out nhân viên quầy tiếp tân lại tiếp tục yêu cầu khách thanh toán phí extra bed. những việc trên mang đến cho khách sự thất vọng về năng lực quản lý của 1 khách sạn 5*. Br,"
Nguyen K. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Dịch tiếp đón khách hơi lộn xộn, khách phải làm việc với tiếp tân vài lần mới được nhận phòng. Dịch vụ xe đưa đón đến các điểm vui chơi, giải trí và tham quan phải chen lấn dành chỗ ngồi do thiếu xe. Xe đưa đón từ Grand World về Khách sạn không đủ xe, bắt buộc khách phải thuê xe để về, nói chung là quản lý kém quá !"
Ngoc T. T. V. ,Phú Quốc,VinOasis Phu Quoc,5.8,"Ngoài việc phòng bị thấm, nứt sơ , vòi sen ở bồn tắm bị hư, bị mất đồ thì oke"
Thi K. L. V. ,Phú Quốc,VinOasis Phu Quoc,8.5,quá tuyệt vời🥰 một trải nghiệm tuyệt vời
Pham T. T. H. ,Phú Quốc,VinOasis Phu Quoc,10.0,Gia đình tôi đã có một kỳ nghỉ hè thật tuyệt vời ở VinOasis . Everything is Perfect👌
Vu M. K. N. ,Phú Quốc,VinOasis Phu Quoc,6.2,Mình đặt phòng 2 người lớn và 1 trẻ em 7 tuoi rất rõ ràng mà khi checkout lại phu thu thêm 450k. Khi check in lại không nói rõ. Tuy không đáng nhưng làm mình khó chịu. Khách lưu trú đông quá nên phuc vu không tốt
Tran T. H. H. ,Phú Quốc,VinOasis Phu Quoc,6.0,"bị khách sạn charge thêm tiền cho bé gái đi cùng dưới 7 tuổi,lần đầu tiên ở 5 sao 2 người lớn đi cùng bé gái dưới 7 tuổi bị charge phí 2tr6 cho 2 ngày :)"
Nghiale N. ,Phú Quốc,VinOasis Phu Quoc,5.6,"Phong hôi , không sạch . Đồ ăn dở"
Nguyen T. H. ,Phú Quốc,VinOasis Phu Quoc,6.3,"nhiều thủ tục, khách đông mà lễ tân ít người, do đó không tư vấn được các dịch vụ của khách sạn, bên lễ tân chỉ đưa 1 tờ hướng dẫn tự về đọc, còn lại tự tìm hiểu thêm về dịch vụ, buffe không bán tại khu nhà ăn mà phải chạy qua lễ tân mua rồi chạy lại nhà ăn để checkin, phòng không cách âm nên phòng kế bên có trẻ nhỏ nghe khóc, nghe nhạc thiếu nhi các kiểu. Phòng thì máy lạnh và quạt trần ồn. Xe đưa đón thì ít, vào khung giờ cao điểm xe đón vinwonders không đủ đưa đón đợi 20 phút sau mới có nhưng cũng không đủ phải đi bộ về khách sạn cách hơn 1km."
Minh L. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Khi mình đến Vin Wonder đã đánh rơi một số tiền khá lớn và cảm ơn đôi ngũ bảo vệ của nơi đây rất nhiều khi đã không ngại khó giúp vợ chồng tôi tìm lại được tài sản của mình. Rất cảm ơn các bạn và nhờ các bạn chúng tôi đã có một kỳ nghỉ thật sự đáng nhớ, Cảm ơn các bạn Security Vin Wonder"
Nghia L. ,Phú Quốc,VinOasis Phu Quoc,4.8,"Phòng hôi , lúc lên nhận phòng thì không 1 Ai đưa lên , nói chung nghĩ dưỡng không nên ghé chỗ này, quá đông"
Thi T. M. N. ,Phú Quốc,VinOasis Phu Quoc,6.8,Ăn uống ở Phú Quốc rất đắt so với chỗ khác
Thuy D. T. ,Phú Quốc,VinOasis Phu Quoc,8.5,"Nhân viên nhiệt tình. Buffet sáng OK, phòng đẹp không có ổ usp charge dt, điều hoà phòng rất yếu. Kháchsạn đẹp, gần các khu vui chơi của vinpearl. Ăn uống ngoài không đa dạng, hơi mắc. Nói chung nghỉ dưỡng tốt"
Trung T. ,Phú Quốc,VinOasis Phu Quoc,6.0,Ngồi chờ ở sảnh chờ xin cốc nước mà nhân viên nhất quyết không cho
Nguyen T. N. B. ,Phú Quốc,VinOasis Phu Quoc,6.4,buffe không thay đổi món! ăn 2 ngày tại khách sạn cảm thấy ngán vô cùng!
Nguyen D. H. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Nhân viên dọn phòng trễ, chỉ fill đồ mới được 2 ngày, còn 2 ngày còn lại tôi thấy dọn rất trễ :)"
Phuong A. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Nếu so sánh với Fiesta thì Oasis phòng đẹp hơn, hồ bơi to hơn, nhiều chỗ linh tinh để chơi hơn và gần biển hơn nha mọi người. Giá phòng mắc hơn gấp đôi nhưng mà giá nào của đó. Nếu không thì mn nên ở thử mấy homestay ở Grandworld nhé, giá tầm 500k hơn kèm ăn sáng."
Thi N. N. ,Phú Quốc,VinOasis Phu Quoc,8.5,"tiện ích tốt, dịch vụ tốt, đồ ăn sàng không được phong phú lắm"
Nguyen L. N. T. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Khách sạn mới xây nhưng khá cũ, vệ sinh không sạch sẽ, dịch vụ kém, không bằng cả khách sạn 4 sao"
Thu H. L. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Thật sự rất hài lòng về cách phục vụ và không gian, cực thoải mái và sạch sẽ. Nhân viên phục vụ từ anh đến z. Đi đâu cũng được xe của khách sạn đưa đi. Mỗi tội đi ăn hơi vất vả. Được cái đồ ăn gọi lên phòng của khách sạn ngon. Phòng sạch sẽ nội thất hiện đại. Lần sau quay lại mình vẫn lựa chọn vin."
Nguyen T. T. ,Phú Quốc,VinOasis Phu Quoc,9.4,"Resort rất đẹp và nhân viên phục vụ rất chu đáo. Tuy nhiên wifi tòa A hơi chập chờn, chạy không ổn định"
Van T. L. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Đi Phú Quốc nên ở Vin nha. Ở 1, 2 ngày cũng dc. Vì khu Vin rất nhiều chỗ để chơi. Chưa kể ở Vin tiết kiệm được kha khá chi phí đi lại."
Do T. N. ,Phú Quốc,VinOasis Phu Quoc,9.7,Mọi thứ đều tuyệt vời không có gì để chê. Định đổi vé máy bay để book thêm 1-2 đêm nữa ở cho sướng mà không kịp 😂
Thi L. C. D. ,Phú Quốc,VinOasis Phu Quoc,8.5,"Khách sạn đẹp, sạch, đồ ăn sáng vừa đủ không quá ấn tượng, nhân viên rất thân thiện"
Nguyen N. H. ,Phú Quốc,VinOasis Phu Quoc,6.6,"Buffet ăn sáng món ăn đa dạng,nhưng cần xịt tẩy trùng bàn ăn trước khi dọn mới để phòng dịch"
Thi N. A. N. ,Phú Quốc,VinOasis Phu Quoc,6.8,"Dịch vụ tốt, view đẹp, tiện nghi"
Thi P. T. B. ,Phú Quốc,VinOasis Phu Quoc,6.6,"nhân viên cực kì thân thiện, có đều minibar hư, nước không mát, bồn tắmc labobo bị nghẹt. Mình ở 1 đêm nên ngại không mn đổi"
Nguyen M. P. ,Phú Quốc,VinOasis Phu Quoc,9.4,"Chuẩn resort tuy còn vài điều không ưng ý, nhưng xịn và sạch sẽ thoải mái"
Trinh T. X. Q. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Về phòng óc và dịch vụ ở Vin Oasis đều rất ok. Phòng đẹp và thoải mái. Vin Oasis cung cấp rất nhiều dịch vụ, hỗ trợ xe miễn phí đến các điểm chơi trong Vin, trước hôm mình về thì bên hỗ trợ vận chuyển của khách sạn cũng gọi hỏi mình có cần xe này nọ không bên họ sẽ book giúp mình, có ghé qua một số điểm tham quan. Spa của khách sạn có xông hơi miễn phí nhưng mình chưa có dịp trải nghiệm vì chỉ ở 1 đêm và sắp xếp thời gian đi chơi cũng khá kín nên không ở khách sạn nhiều để trải nghiệm. Có hồ bơi chung và khu công viên nước cho trẻ em nên mấy bé đến đây chắc mê lắm luôn á. Khách sạn có bãi biển nhưng đi bộ cũng hơi phê. :)))"
Vu H. H. P. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Một kỳ nghỉ tuyệt vời, thực sự đã đi rất nhiều nơi nhưng đến Phú Quốc không muốn về, khách sạn sang trọng, sạch sẽ, thư giãn tuyệt vời. Nhất định sẽ quay lại"
Dieu P. N. ,Phú Quốc,VinOasis Phu Quoc,8.5,"Nhân viên nhiệt tình, phòng sạch sẽ lắm luôn í. Được đưa đón sân bay nên tiết kiệm 1 khoản luôn í. Xe cũng đưa đón free tới các khu vực vui chơi thuộc Vin. Đồ ăn sáng thì không đa dạng lắm. Ngoài ra để đi ra được bãi biển thì cũng hơi xa xíu. Nhưng vẫn đáng ở nha. Came ơn VinOasis rất nhièu ạ"
Nhu X. P. ,Phú Quốc,VinOasis Phu Quoc,9.1,"Hotel gần biển, đi bộ là tới, có công viên nước riêng nữa nên các bé rất thích. có xe đưa trước ra Safari và Vinwonder rất tiện. Điều không thích nhất là máy lạnh kêu rè rè và trong phòng không có cà phê thôi."
Minh C. T. ,Phú Quốc,VinOasis Phu Quoc,9.0,"Khách sạn tuyệt vời, tổ chức sinh nhật và phục vụ chu đáo"
Huy H. N. ,Phú Quốc,VinOasis Phu Quoc,8.5,Duy nhất về chất lượng bữa sáng là mức trung bình. Còn lại mọi thứ Ok.
Doan T. K. A. ,Phú Quốc,VinOasis Phu Quoc,9.1,"Phòng sạch sẽ, cách anh chị dọn vệ sinh niềm nở, đi ngang qua đều chào. Các bạn reception thì luôn tận tình hỗ trợ. Mình chọn được view vừa hồ bơi và biển nên cực kì thích"
Duc A. L. ,Phú Quốc,VinOasis Phu Quoc,8.5,"phòng nhỏ đơn giản, các dịch vụ tiện ích đầy đủ."
Dat N. ,Phú Quốc,VinOasis Phu Quoc,8.5,Dịch vụ ok nha. Nên đặt trước thời gian tương đối để được giá rẻ
Nhat T. M. ,Phú Quốc,VinOasis Phu Quoc,8.5,Tuyệt vời! Sẽ sử dụng tiếp dịch vụ và sẽ quay lại
Viet T. L. ,Phú Quốc,VinOasis Phu Quoc,9.4,"Resort có không gian rộng, sạch sẽ, có xe đưa đón đến khu safari , vinwonder... Phòng sạch đẹp. Bữa sáng phong phú, vừa miệng. Điểm trừ là dép vải rất dễ trơn trượt khi sàn buồng tắm dính ướt, nguy hiểm với trẻ nhỏ, người già."
Le T. P. ,Phú Quốc,VinOasis Phu Quoc,5.9,"Đây là lần thứ 2 mình ở VinOasis, điều không thích duy nhất là đội ngũ lễ tân khi check-in. Gia đình mình đã chờ hơn 1 tiếng rưỡi để được nhận phòng (từ 13g45 đến 15g30). Đầu tiên nộp giấy tờ tùy thân của ba mẹ và 2 bé nhỏ,mình có hỏi là có cần test âm tính ko, được trả lời là nếu tiêm 2 mũi thì không cần, chờ đến hơn 15g mới được gọi lại nhận phòng, lúc này lại đòi test bé nhỏ, phải qua Vinmec test, chứ ở tại khách sạn không có hỗ trợ nữa. Lại chở bé nhỏ qua Vinmec chờ thêm 30p để lấy được giấy chứng nhận âm tính, tốn thêm 109k, không nhiều nhưng rất phiền phức và mệt mỏi vì chờ đợi. Trong khi trước khi đi,mình có gọi qua hỏi có cần qua Vinmec trước để test không thì báo là không cần, có test miễn phí tại khách sạn. Một khách sạn 5 sao nhưng lễ tân không hề tỏ ra thân thiện hay đưa giải pháp kịp thời hỗ trợ khách hàng, khi được hỏi là sao lúc nộp giấy tờ tùy thân không kêu đi test, để chờ cả tiếng rồi giờ mới kêu đi, không thèm trả lời luôn, ngó lơ ra chỗ khác, rất bất lịch sự. Không hề xứng tầm 1 khách sạn 5 sao. Tôi không khuyến khích các bạn ghé vào khách sạn này, chắc chỉ tỏ ra thân thiện với khách nước ngoài và khách đoàn, chứ khách hàng đi lẻ không thèm quan tâm."
Hoang G. D. ,Phú Quốc,VinOasis Phu Quoc,6.0,"khách sạn mất điện , không có điện dự phòng , khách đi về rất mệt vẫn phải ngồi chờ"
Nguyen Q. N. ,Phú Quốc,VinOasis Phu Quoc,10.0,"Rất tốt, dịch vụ ok, và đẹp tuyệt vời."
Ha T. N. ,Phú Quốc,VinOasis Phu Quoc,5.7,Buffet sáng quá dở. Vin càng ngày càng xuống cấp
Ngoc A. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Mình đã ở Vinoasis trong kỳ nghỉ năm ngoái rất hài lòng và kỳ nghỉ này mình lại lựa chọn Vinoasis nhưng thực sự lần này mình không hài lòng chút nào, mình ở phòng hơn 3tr/đêm muốn ở phòng view biển nhưng mình lại được cho vào phòng chẳng có view gì, lại còn bị vẽ nhằng nhịt lên tường rồi cũng không có đủ vật dụng trong nhà tắm, lại còn ồn ào nữa."
Xuan C. P. ,Phú Quốc,VinOasis Phu Quoc,8.8,"Khách sạn Vinoasis đẹp, sạch sẽ. Nhưng lúc mình đi tháng 04/2021 thì nhân viên hơi ít nên check-in bị chậm, chờ đợi lấy phòng lâu. Nhân viên dọn phòng ngày thứ 2 ở cũng lâu (chắc do ít nhân viên dọn phòng). Các dịch vụ khác thì tốt (hồ bơi, water park, khu vui chơi trẻ em, cho mượn xe đẩy trẻ em, xe bus đưa đi safari-vinwonder)."
Phuong T. V. ,Phú Quốc,VinOasis Phu Quoc,9.7,"Khách sạn có vị trí thuận lợi để đi đến Vinwonder, Safari, Grand world,...Có bể bơi lớn, công viên nước ngay trong khuôn viên cho các gia đình có con nhỏ ưa thích hoạt động. Nhà hàng ăn sáng/buttfe, gọi món đều ổn (voucher của mình giảm 30% nên thấy giá khá ok). Tuy nhiên Kháchsạn cách sân bay, thị trấn Dương Đông và các điểm tham quan của Phú Quốc khá xa nên không tiện đi lại (tốn kha khá chi phí cho việc di chuyển)."
Vu H. L. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Tới check in lúc 15h mà nhân viên còn xin chờ thêm 30p để chuẩn bị phòng trong khi mình đã book và thanh toán qua app từ sáng. Sau khi nhận thẻ thì lễ tân chỉ báo số phòng, không có hướng dẫn đường lên phòng và support mang đồ lên phòng cho khách (từ sảnh lễ tân lên phòng đi bộ 1 đoạn khá xa)"
Thi H. T. T. ,Phú Quốc,VinOasis Phu Quoc,6.1,"Thủ tục check-in phức tạp, lại còn rất lâu, khách chờ khá mệt, nhân viên lễ tân không tư vấn nhiệt tình. Đồ ăn cả sáng - trưa - tối tệ ( so với giá 650k/ người) Nói chung không hài lòng trong chuyến đi"
Bao L. P. ,Phú Quốc,VinOasis Phu Quoc,9.0,"Trải nghiệm ok, phòng tiện nghi nhưng dọn phòng chưa ok lắm. Ở Vin tiện nghi nhưng hơi xa các điểm tham quan trên đảo."
Chau T. T. V. ,Phú Quốc,VinOasis Phu Quoc,6.0,"Hướng view cua Oasic không nhìn được ra biển,ban công va ghế ngồi rất bẩn,người pv xe trung chuyển tu kháchsạn đến khu Wonderland cũng thiếu lịch sự! Chúng tôi đi giađình co cả trẻ em ma không hướng dẫn cu thể để khách phai ngồi chờ va trễ chuyến trong thoi tiết rất nắng thi chung tôi phải cố gắng chờ rất kho chịu!ho không giải thích để hiểu ma to ra kho chịu co nhung hành đọng không vui vẻ để pv! Rất muốn quay lại với dịch vụ được tot hơn"
Pham D. T. H. ,Phú Quốc,VinOasis Phu Quoc,8.7," Dịch vụ vô cùng tuyệt vời, tận tâm, chất lượng, và vô cùng tiện lợi"
Dinh D. T. ,Phú Quốc,VinOasis Phu Quoc,6.1,Nhân viên không giải thích rõ lịch trình đăng ký xe Nhưng trải nghiệm vẫn rất tuyệt
Lam T. T. V. ,Phú Quốc,VinOasis Phu Quoc,8.5,"Cả gia đình ai cũng thoải mái, thức ăn buffet sáng đa dạng"
Phan K. N. ,Phú Quốc,VinOasis Phu Quoc,9.4,"Giá tốt, dịch vụ tốt, nhân viên thân thiện, nhưng buffet sáng không ngon như những vinpearl resort khác."
Hai Y. T. ,Phú Quốc,VinOasis Phu Quoc,9.1,"Phòng khách sạn đẹp, view đẹp, nhân viên lễ tân lịch sự. Tuy nhiên góp ý 1 chút về bufet sáng (nhân viên quầy trứng và quầy phở có thái độ khi hỏi và trà lời khách hàng rất tệ). Mình cũng thông cảm vì lượng khách đông. Nhưng nếu tiếp tục thì vinoasis sẽ dễ mất khách."
