reviewerName,Address,NameHotel,overallScore,reviewText
Bao N. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,"Khá tuyệt. Điểm trừ là buffet sáng tại sảnh Villa không được đa dạng, vì mình đã trải nghiệm Khách sạn khác và buffet của họ rất đỉnh!!! Còn lại đều rất oke"
Le A. H. N. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.1,"Mọi thứ đều tuyệt vời, là nơi ai cũng nên đến 1 lần. Có điều đồ ăn sáng không được tốt như kì vọng."
Phuong M. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,"Villa đẹp, hồ bơi có khu vực cho trẻ em khá an toàn. Thức ăn trong resort hơi ít nhưng khá được. Buổi tối hơi buồn vì không có hoạt động gì mấy và khá vắng vẻ. Dịch vụ khách sạn ok.vote 5 sao ^^"
Dinh T. V. H. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.7,"Vì ở hai ngày tôi mới thấy ở đây rất tốt, hưởng trọn vẹn các dịch vụ đáng có, tôi sẽ quay lại hàng năm"
Luong M. D. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,Rất tuyệt vời. Nếu có dịp lần sau tôi sẽ quay lại
Truong T. B. L. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.1,Mình ở villa 3 mùa hè rồi nói chung mọi thứ đều tốt chỉ có ăn sáng hơi tệ
Quoc H. T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.3,Đồ ăn ở resort quá dở ngoại trừ ăn sáng
Chu H. N. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.7,"Rất tốt. Xứng đáng 5 sao. Ăn uống hơi ít lựa chọn, buffet ăn sáng không bằng Vin Pearl nhưng cũng ok"
Le T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,6.7,"Mình đi gia đình, có gọi hỏi trước và được báo là có xe đưa đón tại quy nhơn số 7 lê duẩn, FLC không chịu đón theo giờ khách chọn là 8:00am, chỉ chạy đúng giờ FLC đưa ra 9:30 nhưng không báo mình phải đặt trước, làm bắt taxi ra số 7 xong đợi 1 hồi gọi hỏi mới báo anh phải đặt trước? làm mất 2 lần tiền taxi, sau đó gọi lại xin lỗi hứa offer để anh hài lòng nhưng chả có. Mình đặt và gọi trước hơn 10 ngay báo mình nhận phòng sớm hơn được không, nhân viên báo sẽ sắp xếp, xong tới nơi vẫn ngồi lây lất đến 2:05pm. nhân viên bảo em chuẩn bị phòng cho anh gần hồ bơi và nhà hàng ăn sáng, nhưng mất 10p gọi xe điện và 5p mới tới nhà hàng. đóng thêm 1tr2 cho 3 trẻ xin thêm mềm cho 3 đứa thì đưa 3 gối 1 mềnh. rèm tự rơi báo nhân viên không ai sửa lại làm ngủ và tắm không thoải mái (master room). đến tổ chức birthday được tặng 1 bánh (resort nào cũng có). nhân viên lịch sự, nhiệt tình nhưng thiếu liên kết với nhau và không linh động cho lắm. theo mình chỉ đạt 4*. mình đặt xe đón tại sân bay (có tính phí) xong mình đã gọi báo huỷ vì không nhận phòng sớm được (7:00am mình đến) nhưng nhân viên vẫn cứ đến sân bay và gọi cho mình."
Hoang H. T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,"Mọi thứ rất tốt ngoại trừ 1 chú chạy xe điện yêu cầu phải kiểm tra thẻ phòng của khách, không nhớ tên bạn này. Ngoài ra mọi thứ rất tốt"
Phuong P. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,8.8,"Phục vụ tốt, nhân viên nhiệt tình."
Trieu D. T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,8.5,FLC Quy Nhơn trong villa thì đẹp nhưng cảnh quan chung thì chưa có gì đặc sắc. Vị trí quá xa trung tâm nên rất bất tiện trong việc ăn uống. Đội ngũ lễ tân chưa được chuyên nghiệp. Nhân viên nhà hàng thì dễ thương và nhiệt tình. Ăn sáng ít món. Ăn là la carte tại nhà hàng Salsa tuy không nhiều món nhưng ăn cũng ổn.
Huynh C. T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,8.5,"Hầu như thì tất cả dịch vụ đều rất tốt, chỉ có xe điện buổi tối gọi rất lâu đến, cũng không có báo trễ, phải gọi lần 2. Hồ bơi thì rất nhiều cát, nước dơ, rác trên mặt nước nhiều."
Tran T. S. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.1,"Khu nghỉ mát rất đẹp, hơi xa trung tâm thành phố."
Bich H. L. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.3,"Gia đình chúng tôi đã có một kỳ nghỉ tuyệt vời tại Flc Resort Quy bù. Chúng tôi đã đặt biệt thự 4 phòng ngủ, các phòng đều rộng rãi và đẹp, đặc biệt là phòng tắm, địa điểm yêu thích của tôi trong khu nghỉ mát. Các nhân viên thân thiện và rất hữu ích. Xin lưu ý rằng lễ tân biệt thự khác với lễ tân khách sạn. Khu nghỉ mát nằm gần Tu viện Linh Phong, vị trí của bức tượng Phật lớn mà bạn có thể nhìn thấy từ máy bay; 30 phút đi xe qua cầu biển qua biển Nai Nai đến trung tâm thành phố Quy bù. Chỉ có một chút thất vọng về bữa sáng nơi họ đặt một con lợn băm đã lỗi thời để ăn với cháo."
Hong P. N. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.3,hút họ không có chuyển sân bay
Nguyen A. T. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,"Điều này thật tuyệt vời, khách sạn siêu sạch và nhân viên rất thân thiện."
Thanh T. L. ,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.4,Chuyến đi tuyệt vời! Tôi sẽ quay lại đây sớm thôi
Nguyen T. T. T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,6.0,"Phòng và nội thất trong phòng bình thường như ở nhà, không đẹp"
Le T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,10.0,"Phòng view biển rất chill, phòng sạch sẽ, tiện nghi. Mọi thứ đều bình yên, tuyệt vời. Thái độ nhân viên cũng rất nice"
Nguyen T. T. T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,6.6,"Món ăn dở, các món phở, bún nước lèo rất nguội. Menu không phong phú, phục vụ quá chậm chạp. Chất lượng giảm so với năm 2015"
Vo T. N. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.5,"Thực sự thư giản!!! Chúng tôi check in khá trễ nhưng vẫn có bell và bạn lễ tân đưa lên tới tận phòng và giới thiệu đầy đủ các thông tin của khách sạn. Phòng nói chung khá đơn giản, các vật dụng amenity không được đầy đủ như các kháchsạn 5 sao khác. Phòng không có bồn tắm nằm. Nhưng lại có view ra biển rất đẹp. Ban công rộng rãi. Bãi biển sạch sẽ. Bữa ăn sáng rất ít món. Chẳng biết ăn gì luôn. Thịt nguội và chả bị hỏng (thiu). Nhưng nói chung thật sự thư giản khi ở đây. Vị trí khá đẹp."
Tue A. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,6.3,"Nhân viên lễ tân rất nhiệt tình nhưng 7h tối nhân viên khách sạn gõ cửa liên tục tôi đi biển cả ngày về mệt không muốn dậy nhưng gõ mãi tôi đành ra mở cửa thì hỏi "" chị có cần gì giúp đỡ không ""??? Tối hôm trước thì không thấy gọi nvay mất giấc ngủ tôi đang mệt... đồ ăn giá cao so với người Việt và ít so với phần ăn như vậy."
Nguyen T. M. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.5,Rất yên tĩnh và nhân viên rất thân thiện. Đồ ăn đơn giản nhưng ngon ! Khách nước ngoài ở rất nhiều đủ để thấy chất lượng rồi. Khu nghỉ dương tuy có hơi nhỏ nhưng cảnh cực kỳ đẹp !
Luu T. H. N. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.4,"Nhân viên thân thiện, view đẹp, buffet sáng không đa dạng. Sẽ quay lại Avani"
Vu H. T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,"Một nơi lý tưởng cho ai thích sự yên bình, chụp hình. Phòng đẹp, rộng rãi, tất cả đều nhìn ra bãi biển, bãi tắm đẹp, rất sạch, sóng nhẹ cảnh đẹp, khuôn viên resort nhỏ nhưng thiết kế có phong cách. Khách nước ngoài ở là chính đã nói lên tất cả!"
Dang T. A. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,6.0,"Khi ăn bữa sáng buffet ở đây, lúc ăn bánh bao trong bánh có nguyên một miếng nhựa, tôi có gọi quản lý để phàn nàn nhưng lời giải thích của quản lý làm tôi thất vọng. Điều đầu tiên anh ta nói không phải xin lỗi mà nói tôi thông cảm vì đó là do nhà cung cấp sơ sót. Khách sạn 5* xử lý việc như vậy là kém cỏi trong nghiệp vụ"
Oanh O. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,Resort với phòng ốc view ra bờ biển rất đẹp. Nhân viên phục vụ dễ thương. 
Nguyen C. T. G. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.5,Một ngày đổi gió tuyệt vời ở Avani. Các bạn nhân viên dễ thương và thân thiện. Gia đình mình sẽ quay lại :)
Dinh Q. L. B. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,10.0,"Phong cảnh đẹp, phòng ốc sạch sẽ sang trọng, phục vụ tốt, món ăn nhìn hấp dẫn nhưng khẩu vị chỉ ở mức 6/10 (chắc do mình kén ăn)."
Nguyen T. T. H. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.4,"Ở Avani yên tĩnh, dịch vụ tốt phù hợp kỳ nghỉ gia đình; khu spa rất đẹp"
Pham V. S. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,10.0,"Excellent ky nghi de chiu, resort dich vu tot"
Nguyen A. T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.1,"Khách sạn có dịch vụ rất tốt, cảm ơn Avani"
Khuu K. L. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.1,"Bãi biển đẹp, yên tĩnh và phục vụ rất tốt"
Nguyen T. T. M. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.4,"Dịch vụ tốt, nhân viên phục vụ tận tình, riêng thức ăn thì vừa phải thôi, chưa ngon lắm. Đánh giá chung: tốt"
Trong N. D. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.4,"Quan điểm là tuyệt vời và dịch vụ cũng vậy. Tuy nhiên, MyTV thì không, rất chậm với các chương trình không hấp dẫn"
Nguyen H. Y. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.7,"Tôi thực sự thích khu nghỉ mát này. Nó khá nhỏ so với các khu nghỉ dưỡng khác ở Quy bù như khu nghỉ dưỡng FLC, khu nghỉ dưỡng Anatar, khu nghỉ dưỡng Hoàng gia ... Nhưng nhỏ là đủ. Tất cả các phòng đều có tầm nhìn ra đại dương. Thật tuyệt vời Tôi rất khuyên bạn nên đến đây để thư giãn. Avanii có một số hoạt động miễn phí như chèo thuyền kayak, lặn biển, đi xe đạp, hồ bơi."
Thi V. A. N. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,7.3,"phòng rộng rãi và sạch sẽ. xem tuyệt vời từ ban công. có thể nhìn thấy mặt trời mọc từ ban công, từ 5: 30-6 sáng. giá thực phẩm là hợp lý, và hầu hết các món ăn chúng tôi đã cố gắng rất ngon. Thực sự hài lòng với khu nghỉ mát này."
Pham T. N. T. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,8.8,AVANI có tầm nhìn tuyệt vời ra biển. Thức ăn ngon và nhân viên rất thân thiện. Tôi nghĩ phòng và phòng tập thể dục của trẻ cần nhiều sự phát triển hơn.
Tran T. B. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,"Dịch vụ tốt, địa điểm lãng mạn cho cặp vợ chồng"
Mark S. D. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,"Tuyệt vời, hẻo lánh nơi nghỉ ngơi."
Nguyen M. P. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.4,"Tôi đề nghị khách sạn này thậm chí nó là một chút xa thành phố nhưng bạn sẽ tìm thấy khách sạn tuyệt vời, nhân viên đáng yêu, bãi biển tuyệt vời ở đây. Cảm ơn bạn rất nhiều vì kỳ nghỉ tốt đẹp như vậy"
Pham N. P. ,Quy Nhơn,AVANI Quy Nhon Resort and Spa,7.0,Tam tạm. Thực phẩm là pricy. Khác có vẻ tốt.
Bui T. N. Q. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Lần thứ 4 lưu trú tại đây. Lần cuối cùng cách đây 5 năm. Giờ quay lại khách sạn có sự cải tạo sửa chữa nên đẹp đẽ và sạch sẽ hẳn ra. Phòng ốc rộng rãi tiện nghi. Tiếp tân lịch sự, nhiệt tình. Ăn sáng phong phú. Điểm cộng cho việc khách sạn hỗ trợ khách nhận phòng sớm ngay khi có phòng trống. Sẽ tiếp tục chọn nơi này cho lần lưu trú sau."
Ta T. T. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.7,"Khách sạn cũ, phòng thì bình thường, có mũi hôi từ công thoát nước bốc lên"
Han L. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"khách sạn gần biêtn, tuy nhiên biển khu vực này bẩn nhiều rác tắm hơi ghê. Nhân viên cần nièm nở hơn với khách. Bể bơi cho khách bên ngoài vào nên rất lộn xộn, ăn sáng bình thường. Phòng ở ok, tuy nhiên phòng tắm bốc mùi hôi kinh khủng. khách sạn cần có biện pháp sử lý nhà tắm. Mình có để quên máy ảnh và được khách sạn gửi lại, xin chân thành cảm ơn."
Nguyen T. P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,10.0,"nhân viên rất nhiệt tình, bữa sáng hợp khẩu vị với 2 mẹ con, phòng rộng rãi sạch sẽ"
Phuong P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Tuyệt vời, phòng sạch sẽ. Nhân viên thân thiên"
Tran T. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,4.8,"Đồ ăn sáng nguội lạnh, chất lượng kém, phòng mùi hôi không sạch sẽ, nhân viên không chủ động vận chuyển hành lý cho khách hàng, phải nhờ mới có người đến giúp."
Nguyen V. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.4,"Phòng sạch, nhân viên thân thiện, đồ ăn ổn"
Thi K. H. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"Không xứng với 4*, không xứng với giá phòng. Location bị chắn trước 1 công trình, vew ngay cái công trình bề bộn, phòng cách âm không tốt ồn kinh khủng. Giữa khuya vẫn nhạc rầm rầm từ bên ngoài. Đồ ăn sáng ngon, nhà hàng phục vụ tốt. Sảnh tiếp tân nhỏ bé, trang trí nghèo nàn xấu tệ như 1*. Tóm lại khác xa các Mường Thanh trên cả nước mình đã từng đến. Mình tin tưởng chất lượng hệ thống MT ngang nhau nên không đọc review trước khi book, ở 2 đêm chuốc bực. Move qua gần đó, 4* khác hẳn giá tiền như nhau."
Thi N. M. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,"Phòng sạch sẽ, nhân viên rất thân thiện và nhiệt tình"
Tran T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"Đồ ăn ít, không ngon lắm. Chán"
Huu T. P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.8,phòng ốc rộng rãi. Nhan viên nhiệt tình. buffet hơi ít đồ ăn
Ho T. K. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.4,"Phòng không sạch, rèm cửa hư xộc xệch"
Hoang M. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"Phòng ở cách âm chưa tốt, Ồn ảo ảnh hưởng đến việc nghỉ ngơi."
Anh K. L. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,Phòng rộng. Trung tâm. Tuy nhiên nội thất cũ.
Dai T. V. L. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.6,"Phòng tuyệt vời, rộng rãi mát "
Thi V. A. P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,Khách sạn rất tốt nhưng khu vực xung quanh khách sạn hơi ồn.
Phan N. P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,Quá tệ không có tư nào diễn tả. Nhân viên không nhiệt tình
Thi T. H. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.6,"đồ ăn sáng không đa dạng, lễ tân thiếu nhiệt tình, nhân vien thiêu trách nhiệm, thang máy có chút vấn đề"
Thanh S. P. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.7,"Nhân viên thân thiện, nhiệt tình. Phòng ốc sạch, đồ ăn sáng hơi nghèo nàn."
Ngo P. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.1,"Chất lượng khách sạn không xứng tầm với 4 sao chút nào, phòng Deluxe King mà chỉ có 2 cửa sổ bé tí, phòng tắm vừa nhỏ vừa tối, hồ bơi nhỏ, buffet sáng không đa dạng đặc biệt là nước uống, sẽ không ghé lại lần 2 :("
Duy K. D. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.3,"Tôi ở tầng 6, khách sạn đang sửa lại bụi khắp nơi ở sảnh. WC bị mùi hôi rất khó chịu."
Le H. G. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.9,Khách sạn đã xây khá lâu. Phòng ốc cũ. Không xứng với giá tiền bỏ ra.
Quan T. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,Nội thất khách sạn chỉ tương đương 3*. Hệ thống nước vòi hoa sen quá yếu. Nhà có trẻ nhỏ mà nước yếu tắm rất lâu.
Le A. H. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.7,Phòng giá không hề rẻ nhưng chất lượng quá tệ. Sẽ không bao giờ quay lại. Đồ ăn sáng chán. Đặt phòng 1 kiểu nhận ra lại kiểu khác. Phòng của bạn mình còn có mùi khai. Mường Thanh Quy Nhơn xuống cấp và không xứng để so với Mường Thanh những nơi khác.
Minh H. B. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.8,"phong oc sach se, view dep, tuy nhien phong tam sap xep chua hop ly, không co rem che trong bon tam de tranh nuoc ban ra ngoai lam san tolet uot."
Van T. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"Cơ sở vật chất không tương sứng với khách sạn 4 sao, đồ ăn sáng quá đơn sơ. Được mỗi nhân viên nhiệt tình"
Nguyen C. P. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,4.8,Khách sạn hôi quá. Đồ ăn buffet không ngon. Khách sạn 4 sao làm ăn như vậy ai ở. Hồ bơ sữa chữa không thông báo trong chuyến đi.
Le T. T. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,"Khách sạn sạch sẽ, nhân viên thân thiện, gần biển."
Manh H. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.9,Bữa ăn sáng butffe không được ngon và ít món ăn quá
Quy D. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.1,"Khách sạn cũ, phòng cũ, bí. So với giá tiền thì quá đắt. Với giá đó thêm vài trăm là có thể ở nơi tốt hơn."
Thanh L. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.1,"Phòng đẹp, sạch sẽ. Tuy nhiên hồ bơi chán quá, không xứng tầm khách sạn 4 sao"
Nguyen T. T. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Khách sạn sạch sẽ, thái độ nhân viên thân thiện, dịch vụ tốt."
Nguyen T. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.7,Khách sạn cũ quá...
Minh T. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"nhà vệ sinh rất bẩn, nước yếu. điều hòa cũ kêu to."
Nguyen T. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Phòng rộng rãi, thoải mái. Nhân viên phục vụ nhiệt tình."
Tran T. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.7,"Khách sạn cũ kỹ, thảm hành lang và các khu vực chung không được sạch sẽ. Điều hòa và vật dụng trong phòng kém. Tuy nhiên, nhân viên lễ tân thân thiện và nhiệt tình."
Nguyen T. L. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.1,"Khách sạn ko còn mới nữa nhưng rất sạch sẽ, nhân viên phục vụ nhiệt tình, thân thiện"
Do D. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,Phòng đẹp tiện nghi đầy đủ thái độ phục vụ ân cần chu đáo và rất nhiệt tình
Nguyen M. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Về Mường Thanh thì không cần phải giới thiệu nhiều nữa. Khách sạn sạch sẽ, tiện nghi, dịch vụ đầy đủ, lễ tân thân thiện nhiệt tình, vị trí không nằm sát biển nhưng cũng chỉ cách biển 1 con phố nên vẫn có view biển. Dù gặp chút trục trặc nhỏ lúc nhận phòng tuy nhiên là không đáng kể. Sẽ quay lại Mường Thanh khi trở lại Quy Nhơn hay các Mường Thanh khác. Cám ơn!!!"
Mr S. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Sạch sẽ, ăn sáng ngon. Phục vụ nhiệt tình"
Tong H. Q. L. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.1,"Nhân viên thân thiện nhiệt tình. Tuy nhiên cơ sở vật chất hơi xuống, phòng tắm của mình bị rỉ nước nên xuất hiện 1 mảng rêu phong nhìn hơi mất thẩm mỹ. Còn lại mọi thứ đều ok!"
Lam T. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.4,"Khách sạn hơi cũ nên có mùi, dịch vụ khá ổn, vị trí tốt."
Bui T. K. O. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.3,"Khách sạn 4 sao nhưng cách âm hơi tệ, phòng không có thảm trong phòng, không có áo choàng tắm. Nhà vệ sinh tuy rộng nhưng không có kiếng ngăn giữ khu vữ tắm và các khu vực khác gây bất tiện cho khách. Nhân viên phục vụ rất tốt nhưng cơ sở vật chất như thế chỉ đáng 2-3 sao thôi."
Thi N. H. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.8,"Nhân viên rất dễ thương, thái độ phục vụ chuyên nghiệp. "
Thai N. K. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Dịch vụ tốt, nhân viên thân thiệt và nhiệt tình"
Tram T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,"Rất tốt, nhân viên lịch sự, chu đáo."
Lac M. T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,10.0,Khách sạn ở vị trí thuận lợi cho việc tắm biển và đi dạo vào các thời gian trong ngày
Nguyen A. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.7,Khách sạn sạch sẽ. Bữa ăn sáng ít món và cần cải thiện thêm
Nguyen T. K. A. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"Sạch sẽ, nhân viên thân thiện."
Vu T. T. N. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,"Khách sạn đẹp, dịch vụ tốt, nhân viên lịch sự. Tuy nhiên vị trí không đẹp lắm, trước mặt bị 1 cái nhà chắn nên không nhìn thấy biển"
Matthew T. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,5.1,Khách sạn 4 sao nhưng lại có mùi và cơ sở vật chất lại không xịn. Nhân viên không niềm nở.
Tran T. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.7,Nhân viên khách sạn nhẹ nhàng và lịch sự
Thi N. Q. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.4,"Khách sạn rộng rãi, sạch sẽ. Nhân viên phục vụ tốt"
Ly N. T. V. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.7,Mình mua phòng Deluxe bình thường nhưng khi đến nơi thì hết phòng. Khách sạn đổi cho mình phòng 2 giường đôi luôn. Thích lắm
Minh T. H. ,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"phục vụ tốt, phòng sạch đẹp, good"
