reviewerName,Address,NameHotel,overallScore,reviewText
Nguyen T. D. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Khách sạn rất đẹp,bãi biển dài, hồ bơi rộng. Phòng thoáng, sạch sẽ. Buffet sáng ngon, nhiều món healthy. Tuy nhiên phí ăn sáng cho bé 2t trở lên 325k là khá cao"
Tuan T. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,7.5,Khuôn viên ít cây và cảnh trơ trọi
Tu L. L. H. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Phòng đẹp, rộng rãi, dịch vụ, nhân viên resort nhiệt tình, dễ thương. Tuy nhiên, ăn sáng hơi ít đồ ăn và thu phí ăn sáng trẻ em trên 2 tuổi quá cao"
Trinh T. H. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,"Resort thiết kế đẹp, bãi biển cát trắng, hồ bơi nước ấm và đẹp, có hồ riêng cho bé chơi cầu tượt. Ăn sáng buffet tươi và ngon. Đồ uống trái cây ép tươi, phở gà, bò rất ngon. Điểm trừ là nhà hàng ngoài bờ biển chưa ngon và giá khá cao."
Hannah L. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,"Chúng tôi rất thích kỳ nghỉ của chúng tôi tại Melia! Nó sạch sẽ, nhân viên rất thân thiện và các dịch vụ phù hợp và đầy đủ cho nhu cầu của chúng tôi. Nó rất thư thái, đặc biệt là bên hồ bơi!"
Chau V. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Nhân viên rất tuyệt, các phòng khá ổn nhưng không lớn như mong đợi."
Nguyen T. P. D. ,Vũng Tàu,Melia Ho Tram Beach Resort,10.0,"Tốt lắm, chắc chắn tôi sẽ quay lại"
Thi H. X. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Căn phòng rộng rãi và sạch sẽ. Bữa sáng rất tuyệt. Gió mạnh khiến chúng tôi không thể tắm biển nhưng các nhân viên đã ngẫu hứng một số trò chơi và hoạt động sáng tạo cho trẻ em, đó là 10 trên 10 dịch vụ. Chắc chắn được đề nghị."
Thu T. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,"Cơ sở vật chất rất tốt, nhân viên đẹp và thân thiện. Thức ăn ở đây cũng rất tuyệt! Điều duy nhất khiến tôi hơi khó chịu là thời gian nhận phòng là lúc 4 giờ chiều. Bên cạnh đó mọi thứ đều hoàn hảo!"
Pham H. L. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.1,"Phòng rộng, sạch sẽ. Giường là hoàn toàn thoải mái. Ban công rộng với tầm nhìn tuyệt vời ra đại dương. Bể bơi đẹp. Rạp chiếu phim ngoài trời là một ý tưởng tuyệt vời. Bãi biển sạch nhưng có sóng gồ ghề. Nhân viên thân thiện và hữu ích. Tôi sẽ quay lại lần nữa"
Le T. N. T. ,Vũng Tàu,Melia Ho Tram Beach Resort,10.0,Con trai tôi có kỳ nghỉ thú vị ở khách sạn Hồ Tràm
Ba K. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,10.0,Chúng tôi thực sự thích ở lại. phòng kết nối là hoàn hảo. hồ bơi là lớn đáng kinh ngạc với nơi dành cho trẻ em. nhà hàng là với sự lựa chọn tuyệt vời và đầu bếp tốt. giải trí trẻ em được bao gồm để cả người lớn và trẻ em có thể tận hưởng một số khoảnh khắc riêng tư.
Nguyen D. T. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,khu nghỉ mát tuyệt vời với một bãi biển đẹp và hồ bơi lớn. yêu nó
Thi B. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,10.0,"Đây là một nơi hoàn hảo cho các cặp vợ chồng và gia đình. Dịch vụ này là tuyệt vời. Đó là một hồ bơi tuyệt đẹp, bãi biển cát. Chúng tôi chắc chắn quay trở lại cho chuyến đi biển ngắn tiếp theo từ HCM."
Thi K. D. H. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,Nơi mát mẻ để thư giãn. Gia đình tôi đã thực sự hạnh phúc khi ở lại đây. Rất khuyến khích khu nghỉ mát này.
Kunhee L. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,Tôi hài lòng với Melia. Mọi thứ đều ổn! Cảm ơn đã cho tôi những kỷ niệm tốt.
Le H. L. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,"Chúng tôi đã có một thời gian tuyệt vời ở đó. Căn phòng sạch sẽ, đẹp và mờ. Khung cảnh thật tuyệt. Nhân viên rất thân thiện và hữu ích. Điều duy nhất chúng tôi không hài lòng là cảm biến aircon. Nó tự động tắt vài lần vào giữa đêm."
Chau P. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,"Ưu điểm: khu nghỉ mát đẹp, phòng rộng rãi, dịch vụ tốt, đồ ăn cũng ngon mặc dù ở phía cao. Nhược điểm: mùi hôi từ phòng tắm, được gọi là quầy lễ tân và họ ngay lập tức cử người đến sửa. Nó hoạt động nhưng sau đó mùi lại xảy ra vào sáng hôm sau."
Truong V. T. A. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,Vị trí tốt. Vâng dịch vụ! Cần nhiều hoạt động ngoài trời cho trẻ
Thi H. T. D. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Nơi hoàn hảo cho một chuyến đi thư giãn! Đó là một lối thoát rất tốt đẹp từ cuộc sống làm việc bận rộn của tôi. Tôi tận hưởng từng phút ở tại khu nghỉ dưỡng bãi biển Melia HoTram. Các nhân viên đều tốt bụng, thân thiện với tư duy phục vụ tuyệt vời. Điểm trừ duy nhất là không có nhiều sự lựa chọn cho thực phẩm. Ngoại trừ điều đó, mọi thứ đều vượt quá sự hoàn hảo! Rất khuyến khích tất cả mọi người tìm kiếm một lối thoát tốt đẹp bên bãi biển."
Huong N. ,Vũng Tàu,Melia Ho Tram Beach Resort,8.5,"Dịch vụ tốt! Nhân viên thân thiện, phòng sạch sẽ."
Vuong T. N. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Nơi tuyệt vời, sự lựa chọn tốt cho cuối tuần."
Cap T. Q. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.4,Trải nghiệm ở Melia Ho Trâm thật thú vị và thư giãn với chúng tôi. Dịch vụ Sala / phòng đã phục vụ các món ăn ngon với hải sản tươi sống và gia vị đẹp. Tất cả nhân viên đã rất ủng hộ khách trong mọi khía cạnh. Nhìn ra biển đẹp từ phòng.
Nu H. H. T. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Nơi hoàn hảo cho thư giãn cuối tuần. Mọi thứ đều tốt đẹp và sang trọng. Thức ăn ngon, cocktail ngon. Tiện nghi rất tuyệt. Các nhân viên rất hữu ích, đặc biệt là Annie cô ấy tốt bụng và chăm sóc tốt cho khách. Mong sớm trở lại."
Chi M. ,Vũng Tàu,Oceanami Villas & Beach Club,8.8,"Phòng hơi nhỏ nhưng bù lại không gian vui chơi thoáng, hồ bơi lớn, sạch đẹp. Buffer sáng ngon, phong phú hợp khẩu vị."
Thi M. T. H. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,Rất phù hợp với gia đình Nhưng lưu ý căn 4Pn chỉ có 3 toilet nên hơi bất tiện 2 can PN trên lầu phải share toilet nha
Ho X. H. ,Vũng Tàu,Oceanami Villas & Beach Club,6.4,"Phòng sạch sẽ, khuôn viên thoáng mát, hồ bơi rộng thoải mái. Tuy nhiên khuôn viên quá rộng, lượng khách đông nhưng nhân viên phục vụ ít dẫn đến mọi thứ đều phải chờ đợi rất lâu. 1. Phòng lễ tân lượng khách thì đông mà ghế thì ít không đủ ghế ngồi. Check out giờ cao điểm nhân viên lễ tân thì ít nên làm thủ tục quá chậm so với lượng khách.( đ/n sang Lan Rừng mà học hỏi ). 2. Từ phòng nghỉ di chuyển sang các nơi (Hồ bơi, bãi tắm, nhà hàng ăn uống .v ......vv...) thì rất xa nhưng gọi xe điện thì chờ rất lâu( ít nhân viên nên đi bộ cho xong) 3. Resort thì quá rộng mà thiết kế phòng Lễ tân và nhà hàng ăn sáng thì nhỏ so với lượng khách lưu trú (giờ cao điểm nhìn rất nãn)."
Thi M. T. H. ,Vũng Tàu,Oceanami Villas & Beach Club,10.0,"Buffet rất ngon, nhưng nếu đi tối thứ 7 thì coi chừng sáng chủ nhật đông quá Tốt nhất nên đi ngày thường cho thoải mái Nhân viên nhà hàng chăm đồ ăn nhanh lịch sự dễ thương"
Pham D. D. T. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,"Dịch vụ khách sạn quá kém, nhân viên quá tệ."
Thuy P. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,Mặc dù là lần đầu tiên tới Oceanami nhưng tôi rất hài lòng về dịch vụ cũng như nhân viên
Le N. H. T. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Thoải mái, phòng ốc sạch sẽ, đồ ăn ngon."
Phuoc S. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Phục vụ kém, chất lượng tệ,gọi xe điện đợi hơn 30 phút không tới, gọi đến lần thứ 3 mới phục vụ"
Kim A. ,Vũng Tàu,Oceanami Villas & Beach Club,7.0,"Đồ ăn sáng mặn chát, dở ăn không nổi"
Quoc D. M. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Phòng không sạch sẽ. Phụ vụ xe đưa đón tắm biển quá chậm. Bãi biển không ghế ngồi, bãi cát quá dơ."
Khanh G. ,Vũng Tàu,Oceanami Villas & Beach Club,7.0,"Resort lớn, lại ngay dịp lễ mà 18h00 đã đuổi khách khỏi hồ bơi và cho sát khuẩn!"
Ngoc P. T. N. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Villa sạch sẽ, nhưng có nhiều muỗi quá, xe điện siêu lâu"
Ho D. Q. ,Vũng Tàu,Oceanami Villas & Beach Club,6.3,"biệt thự 4 phòng ngủ Bocaray 10261, 10262, 10264, 10265. vệ sinh kém: cứt chuột ở khu phòng khách, sàn phòng khách không sạch, gián ở một số nơi; tủ bếp thì bung laminate. máy lạnh ở 2 trong 3 phòng trên lầu hoạt động không ổn định, không lạnh. tính phí 200 ngàn khi khách yêu cầu thêm 1 cái chăn đắp."
Hong L. D. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,Khách quá đông. nhân viên dọn phòng không kịp.4h chiều mới nhận được phòng.
Nguyen T. T. H. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,Phòng ốc không sạch sẽ . Nhưng bữa sáng rất Ok
Thi L. H. ,Vũng Tàu,Oceanami Villas & Beach Club,6.3,Quản lý tiếp tân làm việc quá coi thường khách chắc do nghỉ mình quản lý nên có thái độ như vậy
Duy L. ,Vũng Tàu,Oceanami Villas & Beach Club,5.4,"Dịch vụ quá tồi. (xe đưa đón gần như ko có, nước thì rất yếu, phòng nhỏ chật, đèn hỏng, thiếu ánh sáng, thái độ nhânviên phụ vụ kém.)"
Thi T. T. P. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Phòng rộng rãi, sạch, đẹp, tụi nhóc nhà mình rất thích."
Nguyen T. H. N. ,Vũng Tàu,Oceanami Villas & Beach Club,5.7,"Phòng nhỏ xíu và chật chội, máy lạnh khuất trong hộp nên không toả mát hết phòng nên rất nóng. Đoàn mình đi 3 gia đình, mỗi gia đình 2 người lớn 2 trẻ con nhét vào 1 phòng chật cứng. Dưới gầm giường đầy rác và tóc. Thái độ nhân viên cũng không mấy vui vẻ. Tầm 2g mới phục vụ welcome drink cho khách check in, khách check out thì không có nước lạnh. Thuê thêm chăn với giá 200k. Bãi biển đầy rác & cá mực chết. Con mình đã có một trải nghiệm thú vị khi nhặt được một xô đầy cá mực chết để về chiên mắm. Hồ bơi không phục vụ khăn tắm cho khách. Giờ ăn sáng để trên phiếu báo hết lúc 10:30 nhưng tự đổi lúc 10g mà không thông báo, nhà mình bơi xong lên ăn sáng không kịp, chia nhau ra vơ vét mấy thứ còn sót lại, dành dựt với nhân viên đang quạu đeo. Túm lại dịch vụ cung cấp không xứng đáng với mức giá. Lần sau mình sẽ lựa chọn resort hotel thay vì hình thức villa kiểu này."
Thetran T. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Tất cả mọi thứ đều ok nhưng đồ ăn sáng quá ít chủ yếu là bánh, anh em nào không quan trọng ăn uông thì ok, trừ cái này, đi nghỉ dưỡng nhưng khách lại mang theo loa, hát karaoke, bậc nhạc sầm sình ầm ĩ chả khác gì trong xóm nhà mình, mình nghĩ có cơ chế quản lý tiếng ồn này thì sẽ hoàn hảo hơn"
Tai N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,"Nội thất cũ, không được tu sửa thường xuyên, rất khó để gọi xe điện khi đang ở ngoài phòng, ít dịch vụ, khu vui chơi trẻ em không có Nhânviên và không ai chăm sóc nên dơ và hôi, gia đình mình đi vào thứ7 mùng 10 Tết"
Tran N. X. T. ,Vũng Tàu,Oceanami Villas & Beach Club,9.7,Good va sẽ quay trở lại kỳ nghĩ sau
Quynh N. B. ,Vũng Tàu,Oceanami Villas & Beach Club,5.4,"Nhân viên không thân thiện: nhânviên check in với nhânviên hồ bơi khá khó chịu. Khi nhận phòng thì sàn nhà khá dơ, nước tắm yếu, không đúng tiêu chuẩn 5 sao. Sau 2 năm quay lại vẫn thất vọng về dịch vụ ở đây."
Nguyen H. L. ,Vũng Tàu,Oceanami Villas & Beach Club,5.5,"Buổi tối sự kiện tổ chức ồn ào, không thể nghỉ ngơi được, loa đài ầm ĩ tới 10g đêm. Một kì nghỉ bị phá hỏng bởi tiếng karaoke."
Phan M. L. ,Vũng Tàu,Oceanami Villas & Beach Club,5.8,Vệ sinh: 5/10 Thái độ nhân viên: 8/10 Không gian khách san: 9/10 Đồ ăn: 6/10
Huynh T. H. L. ,Vũng Tàu,Oceanami Villas & Beach Club,6.5,"- Phòng nhỏ, cơ sở vật chất không được bảo trì. - Thực đơn đồ ăn không có nhiều lựa chọn. - Club, spa nhiều nhưng đóng cửa hết. Xung quanh không có gì chơi. - Gọi và chờ xe điện là một nỗi đau vì ít xe, các bạn phải chạy rất nhiều. + Nhân viên phục vụ tốt. + Khuôn viên rộng rãi. + Bãi biển vắng."
Nguyen K. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Đây là nơi lưu trú tệ nhất trong những nơi tôi từng biết và lưu trú. Khu lưu trú ồn ào vì tiếng loa kẹo kéo, phòng ở thì nhỏ chật chội, hôi thúi, có mùi từ toilet, dịch vụ tiếp đón quá tệ và lộn xộn, nơi lưu trú xa quầy tiếp tân như gọi xe điện đến chở hành lý ra thì tiếp tân nói 5 phút có nhưng chờ 30 phút chẳng có, hồ bơi thì dơ và thiếu khoa học, bãi biển có nước tanh hôi dơ bẩn... Khuyên mọi người không nên đến đây ở để hối hận"
Truong P. T. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,"Hôm mình đi khách sạn có nhiều khách đi teambuilding quá nên khá ồn, nhà hàng do đông khách quá nên thức ăn cũng tạm tạm, không ngon lắm"
Le V. T. ,Vũng Tàu,Oceanami Villas & Beach Club,5.2,"Vô cùng thất vọng với 1 resort 5 sao như thế này. Check in chậm, sảnh chờ cực kì nóng, nhân viên khó chịu, không nhiệt tình. Khách hỏi mới trả lời không chủ động. Wifi rất yếu. Chỉ bắt được ở khu vực lễ tân .Về phòng là mất, ăn sáng rất ít món. Nhân viên phục vụ cũng khó chịu. Check out gọi nửa tiếng không thấy ai. Xe điện không chở khách đi."
Ngoc T. T. N. ,Vũng Tàu,Oceanami Villas & Beach Club,5.3,"Một trải nghiệm quá tệ -Xe tới nơi không có bell chờ sẵn để lấy hành lý -Mình lấy villa trên 4 phòng ngủ thì 3 phòng ngủ trên lầu đi cầu thang riêng bên ngoài, nói chung bất tiện để sh hoạt chung, có 2 phòng ngủ dùng chung toilet, phòng ngủ trên lầu bé lắm. 1* cho thiết kế - Máy lạnh không đủ lạnh vì trệt thì phòng to mà chỉ có 1 máy phòng khách + 1 máy phòng ngủ - Trưa từ phòng gọi lên lễ tân không ai trực điện thoại làm phải đi bộ ra báo checkout trước - Ăn sáng thì bình thường, có điều vợ mình nói muỗng vẫn còn dính miếng xôi trước do rửa không kỹ - Biển view bình thường, bãi tắm nhìn chán - nhân viên thì cũng khá thân thiện mọi người nên cân nhắc khi chọn ở đây"
Thi T. H. L. ,Vũng Tàu,Oceanami Villas & Beach Club,5.8,"Phòng ngủ rất nhỏ, cửa mở ra ban công toàn gốc cây héo, đất khô cằn còn trơ nguyên vài gốc cây héo. Villa 3 phòng ngủ nhưng thực ra là 3 phòng riêng biệt gồm tầng dưới là dạng giống căn hộ 1 phòng ngủ, 2 phòng còn lại đi cầu thang bên ngoài lên riêng 2 phòng (mỗi phòng ngủ này rất nhỏ). Vì đi theo dạng gia đình nên bố trí ở như thế này rất khó khăn trong việc gia đình cùng chơi, cùng sinh hoạt với nhau, nhất là các bé Trên sân thượng tất cả các cây héo khô đen hết nhưng không hề dọn bỏ đi, nhìn rất mất mỹ quan và buổi chập tối hơi có cảm giác đáng sợ vì không có ánh sáng, cây cối thì cứ đen thôi Nơi ở thì xa những chổ như hồ bơi, nhà hàng ăn, có dịch vụ xe điện nhưng gọi xe thì đợi 30 phút vẫn không thấy xe, gọi lại thì tiếp tân bảo cứ ra ngoài mà đứng đợi?!?!"
Thi B. N. N. ,Vũng Tàu,Oceanami Villas & Beach Club,5.5,"Tôi vừa trải qua 1 đêm nghỉ ở đây và hoàn toàn không hài lòng. Thứ nhất về chỗ ở: tôi đặt 1 villa 3 phòng ngủ nhưng 3 phòng riêng biệt, không phải như trong 1 villa, mỗi lần ra vào cửa phòng là phải rút thẻ cửa, rất bất tiện. Tôi nghĩ ở đây thiết kế theo dạng nếu khg ai thuê 1 villa 3 phòng ngủ thì sẽ tách riêng từng phòng cho thuê. Việc này làm mất đi ý nghĩa của việc thuê chung 1 villa Thứ 2: Do cuối tuần đông quá nên phục vụ chậm, gọi xe điện rất lâu. Thứ 3: hồ bơi rộng nhưng không sạch lắm. Tôi mới xuống hồ thì bị mảnh sành của gạch lót hồ bơi cứa ngón chân, thông báo đến cho đội cứu hộ nhưng đội cứu hộ rất thờ ơ, không xem xét hay hỏi han. Nói chung tối rất thất vọng và sẽ không bao giờ quay lại nơi này."
Thi K. D. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,"Dịch vụ rất tệ. Bữa ăn sáng dở, rất ít thức ăn và không đủ chỗ ngồi. Có bãi biển nhưng không tắm được do bãi dốc và đá nhiều"
Phan V. ,Vũng Tàu,Oceanami Villas & Beach Club,9.1,Mình ở căn villa 3 phòng ngủ. Phòng ốc ok mỗi tội nhà với don chưa được sạch lắm. Đồ ăn sáng ngon nhưng ít món. Hồ bơi rộng. Nhưng bị không thấy được view biển.
Dung P. T. ,Vũng Tàu,Oceanami Villas & Beach Club,5.2,Vào nhận phòng ngay ben ngoài ban công là 1 khay dồ ăn thừa từ lúc nào nhưng không dọn. Báo lể tân từ lúc nhận phòng báo tới lần thứ 4 là sau 2h30p thì hỏi giờ có len don hay là không thì dể check out thì mới có người len dọn. Nên nhớ là có mắm tôm nen gây hoi thối. Nhân lực mỏng so với qui mô nen không dáp ung được yêu cầu. Check in và out quá chậm. Xe điện phuc vụ không hết năng suất. Hô bơi thi theo qui dinh là 20h ngưng nhưng 18h đã đuổi khách?? Ghé lại lần thứ 2 nhung kiễu cách phục vụ không thay đổi. An sáng buffet nghèo nàn không tương xưng với đẳng cấp
Thi V. T. B. ,Vũng Tàu,Oceanami Villas & Beach Club,6.3,"Nhân viên phục vụ không vui vẻ, nhiệt tình"
Nguyen V. H. ,Vũng Tàu,Oceanami Villas & Beach Club,9.7,"resort sạch sẽ, cảnh quan đẹp, nhân viên tốt, bếp nấu ngon, dĩ nhiên giá cả phù hợp chất lượng. Chỉ có điều là biển sâu sóng mạnh không thể tắm biển ở bãi biển của khách sạn."
Tai D. N. ,Vũng Tàu,Oceanami Villas & Beach Club,5.3,- Chương trình Lễ hội ẩm thực thông báo ngày 1/2/2020 nhưng không có. - Check-in khách sạn chậm mặc dù đã gọi trước và được hứa 1g30 nhận phòng nhung 3pm mới giao - Ăn trưa làm quá chậm 12g order đến 13g mới dọn món dù nhà hàng khá vắng - Buffet sáng nghèo nàn & thịt không ngon - Bar & Club không hoạt động - Hồ bơi không có khăn lau cho khách Tóm lại quá tệ
Dang N. T. ,Vũng Tàu,Oceanami Villas & Beach Club,6.3,"- Bảo vệ cổng không cho vô. gặng hỏi thông tin phòng đặt mới được vào trong khi chưa check in thì làm sao biết được số phòng, mất rất nhiều thời gian. - Dịch vụ chậm, nhận phòng ngoài cửa 3 bọc rác to nhưng liên hệ lễ tân cũng không thấy ai đến dọn - Không gian cây cảnh không chăm sóc nhìn rất mất mỹ quan, hồ nước quanh villa cũng không có nước - Buffet sáng toàn cơm mì, ngày nào cũng giống nhau, không đa đang"
Thi Y. N. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,Khu du lịch rất đông nên ban quản lý không dự trù trước nhu cầu ăn uống để đáp ứng cho mọi người. Cần chuẩn bị kỹ lưỡng hơn.
Le T. T. ,Vũng Tàu,Oceanami Villas & Beach Club,6.7,Mọi thứ đều ok. chỉ có điều hình như mình đến check in trong thời gian cao nên thấy có vẻ lễ tân không chú ý đến khách lắm. phải đợi mình kêu muốn check in mới lại tiếp
Loan L. ,Vũng Tàu,Oceanami Villas & Beach Club,9.0,"khách sạn đẹp. nhưng nhân viên không chu đáo. không có phục vụ trà or nước trái cây cho khách khi check in (như các khách sạn tiêu chuẩn khác), nhân viên ít, đợi hơi lâu (nhân viên mang hành lý đến phòng, nhân viên trong các khu dịch vụ...). sẽ phải cân nhắc khi có dịp đi du lịch khu vực này."
Le P. T. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Dịch vụ không tốt, vệ sinh kém"
Vy V. ,Vũng Tàu,Oceanami Villas & Beach Club,9.7,"Đã đến đây 2 lần rồi. Phòng ốc sạch sẽ, rộng rãi, tiện nghi. Buffet sáng khá nhiều món và ngon. Hồ bơi có safeguard trông chừng.Cảnh quan sạch sẽ, gần biển nên rất mát mẻ, thích hợp gia đình đi thư giãn, nghỉ dưỡng. Tuy nhiên, đi cuối tuần nên lúc check in và out hơi lâu"
Ngo T. U. T. ,Vũng Tàu,Oceanami Villas & Beach Club,9.4,"Phòng sạch sẽ, nhân viên thân thiện"
Nguyen H. L. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Check in và check out rất chậm, không có chỗ ngồi, làm mất rất nhiều thơi gian của khách,"
Phan T. K. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Phong qua nho, khuon vien qua rong ma không co xe tuc truc dua don, vi tri không thuan tien khi ra ngoai di dao, an sang qua te so voi tieu chuan."
Nguyen T. K. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,"Gia đình tôi có con nhỏ thuê villa 3 phòng ngủ. Phòng nghỉ tiện nghi, nhưng xử lý mùi không tốt. Tôi gọi điện cho lễ tân hỏi khu trò chơi cho em bé mấy giờ đóng cửa, lễ tân thông báo 9h và cô ấy sẽ gọi xe điện cho chúng tôi. Khi đến đó cửa khóa, không thấy nhân viên và bảng thông báo vui lòng gọi lễ tân. Chúng tôi quyết định gọi xe điện về. Nhân viên xe điện có thắc mắc và chở chúng tôi đến trước spa và hỏi 1 chị quản lý thì chị ấy trả lời là bảo trì. Vậy tại sao lúc đầu lễ tân không thông báo luôn mà để chúng tôi và các bé nhỏ đứng đợi giữa trời gió lạnh. Tôi nghĩ là sẽ được bù đắp những khó chịu của mình bằng bữa sáng buffet tuyệt vời và nhiều món ăn. Tuy nhiên nhà hàng thông báo ít khách nên chỉ có bánh mì, salad, trái cây và nước uống. Món nóng phải order mà chỉ có vài món. Tôi đếm thì thấy cũng có khoảng 30 người cùng ăn lúc đó. Chưa kể khách tới trước và sau chúng tôi. Tại sao lại không làm buffet chỉ vì ít khách? Vậy số tiền chúng tôi bỏ ra để trải nghiệm bữa sáng thì có xứng đáng. Tại sao không báo trước để chúng tôi biết mà đặt chỗ khác?"
Pham T. D. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,"Mình tặng chuyến đi cho bố mẹ để nghỉ dưỡng dịp lễ. Tối 10h nhân viên kĩ thuật khách sạn tự ý mở thẻ từ vào phòng trong khi bố mẹ mình đang nghỉ, với lí do kiểm tra điện các phòng không có khách đã tắt chưa nhưng lại vào nhầm phòng. Mẹ mình thì yếu tim nữa nên rất sợ. 
Sự việc xảy ra nhưng Resort chỉ cho cậu nhân viên này ra xin lỗi mà không có ban quản lý ra mặt. Khá là không hài lòng với cách xử lý này của Resort. "
Thu N. ,Vũng Tàu,Oceanami Villas & Beach Club,5.4,"sàn phòng nhám rít, chất lượng bữa ăn thì hạn chế, bữa sáng khách đang ăn thì tắt đèn tắt máy lạnh kiểu muốn đuổi khách rồi check in thì cũng để chờ lâu dẫn tới bãi xe để ở đó chờ hơn 30p không có xe chở tới phòng. nói chung nản toàn tập với dịch vụ ở nơi này."
Lam T. A. ,Vũng Tàu,Oceanami Villas & Beach Club,9.4,"Hoàn toàn hài lòng với kì nghĩ cuối tuần cùng gia đình nhỏ tại nơi đây, sẽ hứa hẹn đến lần nữa cùng đại gia đình lớn."
Nguyen T. Q. P. ,Vũng Tàu,Oceanami Villas & Beach Club,4.8,"Không cho nấu ăn, nhân viên phục vụ không tốt, nhân vIên lễ tân không chuyên nghiệp"
Nguyen T. M. N. ,Vũng Tàu,Oceanami Villas & Beach Club,6.1,Phòng quá nhỏ..tiện nghi so với giá tiền thuê quá cao..
Nguyen T. T. Q. ,Vũng Tàu,Oceanami Villas & Beach Club,6.8,Menu ở nhà hàng ít món ăn quá. Wifi thì chậm và vào phòng đóng cửa lại là mất sóng wifi luôn. Sóng điện thoại có thể bị mất ở một số khu vực xa trung tâm resort.
Nguyen Q. ,Vũng Tàu,Oceanami Villas & Beach Club,9.7,Tôi đã có 1 kỳ nghỉ thật tuyệt vời và dễ chịu ở đây !!!
Ngoc T. N. ,Vũng Tàu,Oceanami Villas & Beach Club,8.5,"Vị trí thuận lợi cho di chuyển từ thành phố Hồ Chí Minh. Tuy nhiên có quá nhiều khách đến ở, dẫn đến việc phục vụ checkin bị chậm. Thức ăn buổi sáng nhanh hết và lâu được thêm mới. Villa sạch sẻ riêng tư. Đông trẻ con vào dịp hè - hồ bơi khó bơi"
Tran T. D. ,Vũng Tàu,Oceanami Villas & Beach Club,6.0,Thời gian check in là 15:00 nhưng đến 16:00 resort vẫn không cung cấp đủ số phòng khách đã đặt. Hơn nữa từ phía nhân viên cũng không có lời xin lỗi đến khách hàng về tình trạng trên.
Hai N. C. ,Vũng Tàu,Oceanami Villas & Beach Club,6.5,"Rất không hài lòng với chất lượng dịch vụ của resort, xe điện lúc đầu gọi thì bảo bận không điều được, xong tới lúc nói cái này là trong dịch vụ thì lại điều ngay. Khi tới thì nhân viên lái xe mặt như đâm lê. Sẽ không bao giờ quay lại, và sẽ khuyến cáo bạn bè người thân không tới."
Nguyen C. ,Vũng Tàu,Oceanami Villas & Beach Club,9.4,"Khách sạn có cơ sở vật chất mới, sạch sẽ, nhân viên thân thiện. Vị trí thích hợp cho việc nghỉ dưỡng cá nhân cũng như cùng với gia đình, sẽ quay lại lần sau."
