reviewerName,Address,NameHotel,overallScore,reviewText
Thi T. H. L. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Tôi đã có 1 kỳ nghỉ rất thoải mái ở đây, khách sạn đẹp, phòng ốc rất sạch sẽ, đặc biết rất thích phòng tắm và hồ bơi, đồ ăn sáng ngon, sẽ quay trở lại lần sau."
Thi B. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Nhân viên rất rất dễ thương. Do mình kén ăn nên bữa sáng thấy chưa được ngon miệng còn lại rất hài lòng!
Dang L. G. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Lễ tân thân thiện, phòng bài trí gọn gàng thoáng đãng, giường êm và dễ chịu. Có thể mượn xe đạp miễn phí tại khách sạn đạp vào phố cổ chỉ tầm 5p Đặc biệt mình rất hài lòng với khu vực vệ sinh, phòng tắm và toilet được tách riêng làm 2 chứ không chung vào 1 chỗ như các khách sạn khác, cảm giác rất sạch sẽ. Sẽ quay lại nếu lần sau tới Hội An"
Trang N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Nhân viên vui vẻ, nhiệt tình hỗ trợ khách trong thời gian lưu trú. Phòng rộng rãi sạch sẽ, không gian khách sạn thoáng mát, có nhiều góc chụp đẹp, hồ bơi view đồng lúa rất tuyệt, có bar lounge kế bên. Bữa sáng nhiều món ngon, hợp khẩu vị. Khách sạn có shuttle bus và xe đạp miễn phí ra trung tâm phố cổ. Highly recommended"
Quang V. T. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Khách sạn tuyệt vời, đặc biệt là hồ bơi rất đẹp, các bạn lễ tân rất dễ thương vui vẻ."
Nguyen V. N. ,Hội An,Lasenta Boutique Hotel Hoian,8.5,"Nhân viên thân thiện, phòng ốc tiện nghi"
Hoang T. N. L. ,Hội An,Lasenta Boutique Hotel Hoian,6.4,"Khách sạn đẹp, nhân viên phục vụ dễ mến. Tuy nhiên hồ bơi bẩn, người nhà mình bơi xong bị nổi ngứa cả đêm luôn ạ :("
Bao C. L. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Khách sạn rất xinh xắn, màu xanh chủ đạo bắt mắt tạo cảm giác thiên nhiên gần gũi. Phòng đẹp nhân viên chu đáo thân thiện, hồ bơi view đẹp. Có cho mượn xe đạp free. Khách sạn cũng chú trọng bảo vệ môi trường. Bữa sáng thì không nhiều lựa chọn lắm nhưng mình vẫn rất hài lòng khi ở đây ."
Huu T. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,khách san không có gì để chê. Đặc biệt là giường quá mềm ngủ rất ngon
Khanh K. ,Hội An,Lasenta Boutique Hotel Hoian,9.1,"Rất tốt, hồ bơi view rất đẹp, có dịp sẽ quay lại"
Nguyen H. P. ,Hội An,Lasenta Boutique Hotel Hoian,9.1," Phòng sạch sẽ, hồ bơi hơi nhỏ nhưng có view đẹp, thuê xe đạp đi vào ruộng đối diện cũng là 1 trải nghiệm sống áo rất thú vị. Chổ này chống chỉ định gia đình có con nhỏ hiếu động, khu vực nhà hàng khá nhiều khách Tây & Hàn, không thích ồn ào, sẽ bị nhắc nhở. Hồ bơi thì tắm chắn kiếng hơi thấp (chắc để hạn chế chặn view đẹp) nên nguy hiểm với trẻ nhỏ. Tóm lại, đáng để trải nghiệm"
Tuan N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Tuyệt vời! Phòng ốc sạch sẽ! Hồ bơi đẹp view rất oke!
Vo T. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Phòng thiết kế đẹp sạch sẽ, không gian yên tĩnh thoải mái"
Van A. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,Mình đã có những trải nghiệm thú vị tại đây!!! Thanks for everything!
Nguyen Y. P. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Mọi thứ đều tuyệt vời, nhân viên dễ thương, thân thiện, nhiệt tình. Mọi nơi mọi góc đều đẹp, phòng rộng rãi sạch sẽ, tiện nghi. Thức ăn sáng rất ngon nữa...Tôi đã có 1 kỳ nghĩ rất tuyệt, lần sau sẽ quay lại Lasenta ..."
Pham T. N. Y. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Đến Hội án nhất định phải chọn Lasenta Hotel bạn nja ❤️❤️❤️
Nguyen L. T. ,Hội An,Lasenta Boutique Hotel Hoian,8.8,Tôi nghỉ một đêm ở đây. Mọi thứ nói chung là tuyệt 😀
Nguyen N. D. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,hồ bơi đẹp. phòng ốc sạch. tuy nhiên khăn cũ quá. đồ ăn sáng ngon nhưng hơi ít món. 
Ho T. H. Y. ,Hội An,Lasenta Boutique Hotel Hoian,8.4,"Khách sạn dễ thương, đồ ăn ngon chỉ có điều khi check in khách đông quá nên hơi chậm, đoàn mình đi 8 người lớn bé phục vụ nước chỉ mang ra có 5 ly, có báo mang thêm nhưng khi mang thêm 3 ly ra lại đưa cho bàn khách, có gọi báo lại nhưng lại lơ đi :( Lần sau nên chú ý hơn."
Hanh N. T. M. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Lasenta là một sự lựa chọn tuyệt vời khi đến với Hội An. Đây là lần thứ 2 nhà mình lựa chọn ở đây, và mọi thứ thật hoàn hảo cho kỳ nghỉ gia đình. Phòng ngủ view đồng lúa cực kỳ đẹp, phòng rộng hơn hẳn so với hầu hết khách sạn mình đã từng ở. Nội thất mới, decor đẹp. Khách sạn sạch đẹp và service tốt. Rất nhiều góc xanh, hợp sống ảo. Bể bơi là một điểm cộng cực kỳ lớn vì view siêu đẹp. Khách sạn còn cho mượn xe đạp miễn phí vào phố cổ. Cộng điểm nữa vì xe có ghế ngồi cho trẻ con ngồi sau, rất tiện lợi với gia đình có con nhỏ. "
Tran H. K. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Phòng sạch đẹp, nhân viên thân thiện nhiệt tình"
Nguyen N. ,Hội An,Lasenta Boutique Hotel Hoian,8.8,"Mọi thứ đều ok, ăn sáng ngon.
Trừ phòng hơi nóng "
Nguyen T. T. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Khách sạn mới, tiện nghi hiện đại, hồ bơi có view nhìn thẳng ra cánh đồng lúa khá đẹp."
Nguyen T. T. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Nhân viên khách sạn lịch sự và hiểu khách - luôn smile và giúp đỡ khách. Mình rất hài lòng!
Bể bơi hơi nhỏ, buffet sáng ngon nhung hơi ít món so với các khách sạn khác!"
Le D. X. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Dịch vụ tốt, nhân viên rất dễ thương. Nên sửa sang thêm xe đạp để khách có trải nghiệm tốt hơn."
Hoang T. D. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Khách ở phòng 511 Ngày 27/11 Lasenta Hội An quá tuyệt vời, từ lễ tân đến dịch vụ phòng siêu siêu tốt, nhất định sẽ quay lại. Cám ơn Lasenta."
Minh T. D. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Nhân viên tươi cười thân thiện, nhiệt tình với khách. Nhà hàng có món Cao Lầu rất thơm và ngon! Tôi rất thích, lần sau trở lại Hội An sẽ ghé đây lần nữa! "
Nguyen H. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Không gian đẹp, sạch sẽ, nhân viên nhiệt tình."
Truong S. ,Hội An,Lasenta Boutique Hotel Hoian,8.5,"Rất vui vẻ và thân thiện, khung cảnh thoáng đãng và đẹp"
Dao K. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Khách sạn sach se, bai tri de thuong, view nhin ra canh dong dem lai cam giac binh an, thu gian. Phong oc sach se, rong rai, yen tinh, noi that dep, sang trong. Gia dinh toi rat hai long ve ky nghi tai khách sạn Lasenta nay."
Dao K. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Gia dinh toi dat 5 phong tai khách sạn Lasenta Boutique vao ngay Le 2/9. Phong oc rong rai, sach se, bai tri dep, rat co cam tinh. View nhin ra canh dong rat dep va mang lai cam giac binh an, nhe nhang, thu gian. Gia dinh chung toi rat thich."
Le T. Q. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Phục vụ tốt, nhân viên vui vẻ, hồ bơi đẹp và thức ăn ngon. Nhất định tôi sẽ quay lại khách sạn"
Ong T. B. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Nhân viên nhiệt tình, phục vụ chuyên nghiệp. Phòng đẹp, thoáng mát. Hồ bơi hơi nhỏ."
Thi K. N. D. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Phòng sạch sẽ, nhân viên thân thiện. Có dịch vụ cho mượn xe đạp, đạp xe vào phố cổ gần, khoảng 5 phút."
Hai H. ,Hội An,Lasenta Boutique Hotel Hoian,8.5,"View dep, khong gian thoai mai, thuan tien di lại"
Nguyen M. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Rất hài lòng khi trải nghiệm cùng gia đình
Do T. H. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Khách sạn đẹp, thoáng mát, phòng ốc sạch sẽ. Nhân viên tốt."
Tran T. T. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.1,"View đẹp, thoáng mát, rất là thích!"
Nguyen H. B. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Tuyệt vời, nhân viên rất thân thiện dễ thương. Khách sạn yên tĩnh."
Ngo T. T. A. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Trang trí xinh, nhân viên thân thiện, rất thoải mái."
Thi Q. N. P. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Khách sạn rất đáng yêu, yên tĩnh, nhẹ nhàng."
Tran D. H. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Khách sạn ở vị trí đẹp, yên tĩnh. Trang thiết bị hiện đại, phòng ở tiện nghi, sạch sẽ và thoáng mát, view đẹp. Phong cách phục vụ nhiệt tình, chuyên nghiệp. Món ăn phong phú, đa dạng và rất ngon! Nói chung là rất ổn cho kỳ nghĩ cùng gia đình!"
Le H. N. U. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Phòng sạch sẽ, bể bơi hơi nắng tí nhưng view rất đẹp, điểm tâm rất ngon."
Nguyen H. T. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,Rất thích. Mọi thứ thật tuyệt vời.
Ngo V. V. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,Không gian đẹp. Phòng sạch sẽ. Nhân viên thân thiện. Dịch vụ tốt
Nguyen V. Q. ,Hội An,Lasenta Boutique Hotel Hoian,9.6,"Bể bơi tầm nhìn đẹp, nhân viên thân thiện, phòng đẹp sạch sẽ như 5 sao ý, nhưng bữa ăn bình thường, không tốt lắm so với chuẩn 4 sao."
Le T. T. V. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,Vô cùng thích khi ở đây! thoải mái
Thao H. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"khách sạn mới đẹp, thoáng mát, rộng rãi, phòng gần khu vực cánh đồng nên hơi nhiều muỗi."
An N. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,Khách sạn rất mới và đẹp. Nhân viên phục vụ rất dễ thương.
Thi Q. C. N. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Phòng mới sạch sẽ, phuc vụ chu đáo, hồ bơi view đẹp, tôi sẽ quay lại"
Trinh B. N. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Yêu khách sạn ngay từ cái nhìn đầu tiên vì chủ đề của khách sạn là cánh lá sen, tone màu chủ đạo là xanh lá và trắng tạo cho mình cảm giác rất mát mẻ và thoải mái. Phục vụ cũng rất nhiệt tình trong việc hướng dẫn những địa điểm ăn uống cũng như vui chơi tại Hội An. Đặc biệt view hồ bơi cực kỳ đẹp. Mình sẽ đến Lasenta dịp không xa"
Thu T. ,Hội An,Lasenta Boutique Hotel Hoian,7.5,"Khách sạn sạch sẽ. Ăn sáng ngon nhưng ngán chỉ phù hợp với người tây. Không biết tại sao nhưng nệm ở đây làm mình ngủ ko được ngon giấc. Có lẽ do ko quen. Khách sạn xa phố cổ, có xe đạp miễn phí. Nhân viên chu đáo, thái độ phục vụ tốt. Bể bơi rộng đẹp là điểm cộng cho lasenta"
Viet K. P. ,Hội An,Lasenta Boutique Hotel Hoian,9.3,"Khách sạn mới, khá đẹp, chu đáo, có xe đạp tham quan phố cổ. Tuy nhiên bữa sáng khá ít món"
Phuong A. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Tuyet voi, dich vu rat tot, cho check in som"
Prugsachat C. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Nhân viên tiếp tân tại khách sạn rất thân thiện và hữu ích. Phòng khách sạn cũng đẹp. Các cảnh hồ bơi là tốt.
Anurak T. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Có xe đưa đón tham quan Phố cổ Hội An Nhân viên thân thiện, phục vụ tốt, ăn sáng ngon."
Thi B. T. T. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Rất đẹp. Tôi thích nó. hẹn sớm gặp lại
Thi T. L. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Nhân viên rất hữu ích và thân thiện với những nụ cười. Họ cung cấp xe đón đến phố cổ Hội An và đến bãi biển An Bàng. Cũng có xe đạp để lang thang
Nguyen T. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,Đây là lần thứ 2 chúng tôi trở lại Hội An và ở lại La Senta. Khách sạn rất gần với phố cổ và họ có xe buýt đưa đón khách để đến thị trấn cổ và bãi biển An Bàng gần đó. Phòng sạch sẽ và rộng rãi. Trông giống hệt như những bức ảnh. Chúng tôi muốn giới thiệu La Senta và chắc chắn sẽ quay lại lần nữa nếu chúng tôi đi du lịch đến Hội An!
Tran T. H. ,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Dịch vụ và nhân viên hoàn hảo, phòng thực sự đẹp và tầm nhìn đẹp (nếu bạn muốn tận hưởng bể bơi vô cực với khung cảnh cánh đồng lúa xanh / vàng bạn nên cân nhắc đến vào tháng 6, tháng 7, tháng 8 hoặc tháng tốt nhất là tháng 3) , hồ bơi trên tầng thượng và quầy bar rất đẹp Nên là khách sạn 5 sao."
Le M. T. N. ,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Khách sạn tốt với tầm nhìn ra cánh đồng lúa, xe đạp miễn phí."
